strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres
CNPLLP	C	N	P	L	L	P	0.0	0.0	0.0	222.3	11.700000000000001
CNPLLM	C	N	P	L	L	M	0.0	0.0	226.1	0.0	11.9
CNPLLL	C	N	P	L	L	L	0.0	0.0	52.25	0.0	2.75
CNPHIP	C	N	P	H	I	P	0.0	0.0	0.0	524.4	27.6
CNPHIM	C	N	P	H	I	M	340.1	0.0	0.0	0.0	17.900000000000002
CNPHIL	C	N	P	H	I	L	128.25	0.0	0.0	0.0	6.75
CNPHAP	C	N	P	H	A	P	0.0	0.0	0.0	836.95	44.050000000000004
CNPHAM	C	N	P	H	A	M	0.0	0.0	520.6	0.0	27.400000000000002
CNPHAL	C	N	P	H	A	L	110.2	0.0	0.0	0.0	5.800000000000001
CNPHLP	C	N	P	H	L	P	0.0	0.0	0.0	548.15	28.85
CNPHLM	C	N	P	H	L	M	0.0	0.0	328.7	0.0	17.3
CNPHLL	C	N	P	H	L	L	97.85	0.0	0.0	0.0	5.15
CNPCWP	C	N	P	C	W	P	0.0	0.0	0.0	422.75	22.25
CNPCWM	C	N	P	C	W	M	241.3	0.0	0.0	0.0	12.700000000000001
CNPCWL	C	N	P	C	W	L	0.0	935.75	0.0	0.0	49.25
CNPCCP	C	N	P	C	C	P	0.0	0.0	0.0	108.3	5.7
CNPCCM	C	N	P	C	C	M	209.0	0.0	0.0	0.0	11.0
CNPCCL	C	N	P	C	C	L	0.0	677.35	0.0	0.0	35.65
CNPCIP	C	N	P	C	I	P	0.0	0.0	0.0	624.15	32.85
CNPCIM	C	N	P	C	I	M	520.6	0.0	0.0	0.0	27.400000000000002
CNPCIL	C	N	P	C	I	L	0.0	0.0	788.5	0.0	41.5
CNPCAP	C	N	P	C	A	P	0.0	0.0	0.0	1102.95	58.050000000000004
CNPCAM	C	N	P	C	A	M	0.0	0.0	942.4	0.0	49.6
CNPCAL	C	N	P	C	A	L	0.0	0.0	473.1	0.0	24.900000000000002
CNPCLP	C	N	P	C	L	P	0.0	0.0	0.0	1085.85	57.150000000000006
CNPCLM	C	N	P	C	L	M	713.45	0.0	0.0	0.0	37.550000000000004
CNPCLL	C	N	P	C	L	L	0.0	0.0	478.8	0.0	25.200000000000003
CNPRIP	C	N	P	R	I	P	0.0	0.0	0.0	106.4	5.6000000000000005
CNPRIM	C	N	P	R	I	M	0.0	0.0	147.25	0.0	7.75
CNPRIL	C	N	P	R	I	L	93.1	0.0	0.0	0.0	4.9
CNPRAP	C	N	P	R	A	P	0.0	0.0	0.0	768.55	40.45
CNPRAM	C	N	P	R	A	M	0.0	0.0	302.1	0.0	15.9
CNPRLP	C	N	P	R	L	P	0.0	0.0	0.0	149.15	7.8500000000000005
CNPRLM	C	N	P	R	L	M	91.2	0.0	0.0	0.0	4.800000000000001
CNPRLL	C	N	P	R	L	L	81.7	0.0	0.0	0.0	4.3
CNSLWM	C	N	S	L	W	M	63.65	0.0	0.0	0.0	3.35
CNSLIP	C	N	S	L	I	P	0.0	0.0	0.0	418.0	22.0
CNSLIM	C	N	S	L	I	M	524.4	0.0	0.0	0.0	27.6
CNSLIL	C	N	S	L	I	L	180.5	0.0	0.0	0.0	9.5
CNSLAP	C	N	S	L	A	P	0.0	0.0	0.0	1663.45	87.55000000000001
CNSLAM	C	N	S	L	A	M	0.0	0.0	746.7	0.0	39.300000000000004
CNSLAL	C	N	S	L	A	L	0.0	0.0	228.0	0.0	12.0
CNSLLP	C	N	S	L	L	P	0.0	0.0	0.0	671.65	35.35
CNSLLM	C	N	S	L	L	M	0.0	0.0	298.3	0.0	15.700000000000001
CNSLLL	C	N	S	L	L	L	135.85	0.0	0.0	0.0	7.15
CNSHPM	C	N	S	H	P	M	120.65	0.0	0.0	0.0	6.3500000000000005
CNSHWP	C	N	S	H	W	P	0.0	0.0	0.0	276.45	14.55
CNSHWM	C	N	S	H	W	M	0.0	0.0	289.75	0.0	15.25
CNSHWL	C	N	S	H	W	L	1010.8	0.0	0.0	0.0	53.2
CNSHCL	C	N	S	H	C	L	272.65	0.0	0.0	0.0	14.350000000000001
CNSHIS	C	N	S	H	I	S	0.0	0.0	0.0	130.15	6.8500000000000005
CNSHIP	C	N	S	H	I	P	0.0	0.0	0.0	2107.1	110.9
CNSHIM	C	N	S	H	I	M	2191.65	0.0	0.0	0.0	115.35000000000001
CNSHIL	C	N	S	H	I	L	0.0	0.0	3580.55	0.0	188.45000000000002
CNSHAS	C	N	S	H	A	S	0.0	0.0	0.0	93.1	4.9
CNSHAP	C	N	S	H	A	P	0.0	0.0	0.0	4815.55	253.45000000000002
CNSHAM	C	N	S	H	A	M	3602.4	0.0	0.0	0.0	189.60000000000002
CNSHAL	C	N	S	H	A	L	0.0	3385.8	0.0	0.0	178.20000000000002
CNSHLP	C	N	S	H	L	P	0.0	0.0	0.0	2752.15	144.85
CNSHLM	C	N	S	H	L	M	0.0	0.0	2276.2	0.0	119.80000000000001
CNSHLL	C	N	S	H	L	L	0.0	2758.8	0.0	0.0	145.20000000000002
CNSCWP	C	N	S	C	W	P	0.0	0.0	0.0	57.95	3.0500000000000003
CNSCWM	C	N	S	C	W	M	103.55	0.0	0.0	0.0	5.45
CNSCWL	C	N	S	C	W	L	786.6	0.0	0.0	0.0	41.400000000000006
CNSCCL	C	N	S	C	C	L	0.0	0.0	562.4	0.0	29.6
CNSCIP	C	N	S	C	I	P	0.0	0.0	0.0	330.6	17.400000000000002
CNSCIM	C	N	S	C	I	M	387.6	0.0	0.0	0.0	20.400000000000002
CNSCIL	C	N	S	C	I	L	0.0	0.0	792.3	0.0	41.7
CNSCAP	C	N	S	C	A	P	0.0	0.0	0.0	576.65	30.35
CNSCAM	C	N	S	C	A	M	0.0	0.0	454.1	0.0	23.900000000000002
CNSCAL	C	N	S	C	A	L	605.15	0.0	0.0	0.0	31.85
CNSCLP	C	N	S	C	L	P	0.0	0.0	0.0	449.35	23.650000000000002
CNSCLM	C	N	S	C	L	M	501.6	0.0	0.0	0.0	26.400000000000002
CNSCLL	C	N	S	C	L	L	0.0	0.0	845.5	0.0	44.5
CNSRPS	C	N	S	R	P	S	0.0	0.0	0.0	58.9	3.1
CNSRPM	C	N	S	R	P	M	386.65	0.0	0.0	0.0	20.35
CNSRPL	C	N	S	R	P	L	102.6	0.0	0.0	0.0	5.4
CNSRDM	C	N	S	R	D	M	124.45	0.0	0.0	0.0	6.550000000000001
CNSRDL	C	N	S	R	D	L	92.15	0.0	0.0	0.0	4.8500000000000005
CNSRWP	C	N	S	R	W	P	0.0	0.0	0.0	356.25	18.75
CNSRWM	C	N	S	R	W	M	907.25	0.0	0.0	0.0	47.75
CNSRWL	C	N	S	R	W	L	0.0	0.0	1102.95	0.0	58.050000000000004
CNSRCM	C	N	S	R	C	M	247.95	0.0	0.0	0.0	13.05
CNSRCL	C	N	S	R	C	L	283.1	0.0	0.0	0.0	14.9
CNSRIS	C	N	S	R	I	S	0.0	0.0	0.0	276.45	14.55
CNSRIP	C	N	S	R	I	P	0.0	0.0	0.0	2594.45	136.55
CNSRIM	C	N	S	R	I	M	3538.75	0.0	0.0	0.0	186.25
CNSRIL	C	N	S	R	I	L	0.0	5761.75	0.0	0.0	303.25
CNSRAS	C	N	S	R	A	S	0.0	0.0	0.0	377.15	19.85
CNSRAP	C	N	S	R	A	P	0.0	0.0	0.0	3496.0	184.0
CNSRAM	C	N	S	R	A	M	0.0	0.0	3133.1	0.0	164.9
CNSRAL	C	N	S	R	A	L	0.0	0.0	3899.75	0.0	205.25
CNSRLS	C	N	S	R	L	S	0.0	0.0	0.0	61.75	3.25
CNSRLP	C	N	S	R	L	P	0.0	0.0	0.0	2258.15	118.85000000000001
CNSRLM	C	N	S	R	L	M	0.0	0.0	2334.15	0.0	122.85000000000001
CNSRLL	C	N	S	R	L	L	0.0	2353.15	0.0	0.0	123.85000000000001
