strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres
RNPCWL	R	N	P	C	W	L	0.0	1603.6	0.0	0.0	84.4
RNPCCP	R	N	P	C	C	P	0.0	0.0	0.0	98.8	5.2
RNPCCM	R	N	P	C	C	M	0.0	0.0	92.15	0.0	4.85
RNPCCL	R	N	P	C	C	L	842.65	0.0	0.0	0.0	44.35
RNPCIP	R	N	P	C	I	P	0.0	0.0	0.0	459.8	24.2
RNPCIM	R	N	P	C	I	M	288.8	0.0	0.0	0.0	15.2
RNPCIL	R	N	P	C	I	L	1138.1	0.0	0.0	0.0	59.9
RNPCAP	R	N	P	C	A	P	0.0	0.0	0.0	336.3	17.7
RNPCAM	R	N	P	C	A	M	178.6	0.0	0.0	0.0	9.4
RNPCAL	R	N	P	C	A	L	536.75	0.0	0.0	0.0	28.25
RNPCLP	R	N	P	C	L	P	0.0	0.0	0.0	850.25	44.75
RNPCLM	R	N	P	C	L	M	816.05	0.0	0.0	0.0	42.95
RNPCLL	R	N	P	C	L	L	0.0	0.0	590.9	0.0	31.1
RNPRPM	R	N	P	R	P	M	0.0	0.0	101.65	0.0	5.35
RNPRDM	R	N	P	R	D	M	0.0	0.0	58.9	0.0	3.1
RNPRDL	R	N	P	R	D	L	0.0	0.0	83.6	0.0	4.4
RNPRWP	R	N	P	R	W	P	0.0	0.0	0.0	119.7	6.3
RNPRWM	R	N	P	R	W	M	0.0	561.45	0.0	0.0	29.55
RNPRWL	R	N	P	R	W	L	0.0	2022.55	0.0	0.0	106.45
RNPRCP	R	N	P	R	C	P	0.0	0.0	0.0	94.05	4.95
RNPRCM	R	N	P	R	C	M	0.0	0.0	171.0	0.0	9.0
RNPRCL	R	N	P	R	C	L	1633.05	0.0	0.0	0.0	85.95
RNPRIM	R	N	P	R	I	M	0.0	0.0	277.4	0.0	14.6
RNPRIL	R	N	P	R	I	L	0.0	0.0	116.85	0.0	6.15
RNPRAM	R	N	P	R	A	M	0.0	0.0	68.4	0.0	3.6
RNPRAL	R	N	P	R	A	L	0.0	0.0	242.25	0.0	12.75
RNPRLP	R	N	P	R	L	P	0.0	0.0	0.0	84.55	4.45
RNPRLM	R	N	P	R	L	M	0.0	0.0	72.2	0.0	3.8
RNPRLL	R	N	P	R	L	L	0.0	0.0	186.2	0.0	9.8
RNPRNN	R	N	P	R	N	N	0.0	0.0	0.0	89.0	0.0
RNSLWP	R	N	S	L	W	P	0.0	0.0	0.0	99.75	5.25
RNSLWM	R	N	S	L	W	M	196.65	0.0	0.0	0.0	10.35
RNSLWL	R	N	S	L	W	L	0.0	0.0	820.8	0.0	43.2
RNSLCM	R	N	S	L	C	M	0.0	0.0	89.3	0.0	4.7
RNSLCL	R	N	S	L	C	L	547.2	0.0	0.0	0.0	28.8
RNSLIP	R	N	S	L	I	P	0.0	0.0	0.0	203.3	10.7
RNSLIM	R	N	S	L	I	M	258.4	0.0	0.0	0.0	13.6
RNSLIL	R	N	S	L	I	L	0.0	0.0	190.0	0.0	10.0
RNSLAP	R	N	S	L	A	P	0.0	0.0	0.0	589.95	31.05
RNSLAM	R	N	S	L	A	M	0.0	0.0	303.05	0.0	15.95
RNSLAL	R	N	S	L	A	L	0.0	0.0	223.25	0.0	11.75
RNSLLP	R	N	S	L	L	P	0.0	0.0	0.0	316.35	16.65
RNSLLM	R	N	S	L	L	M	0.0	0.0	257.45	0.0	13.55
RNSLLL	R	N	S	L	L	L	0.0	0.0	146.3	0.0	7.7
RNSLNN	R	N	S	L	N	N	0.0	0.0	176.0	0.0	0.0
RNSHWS	R	N	S	H	W	S	0.0	0.0	0.0	524.4	27.6
RNSHWP	R	N	S	H	W	P	0.0	0.0	0.0	2161.25	113.75
RNSHWM	R	N	S	H	W	M	0.0	0.0	4379.5	0.0	230.5
RNSHWL	R	N	S	H	W	L	0.0	16945.15	0.0	0.0	891.85
RNSHCS	R	N	S	H	C	S	0.0	0.0	0.0	228.0	12.0
RNSHCP	R	N	S	H	C	P	0.0	0.0	0.0	763.8	40.2
RNSHCM	R	N	S	H	C	M	0.0	0.0	1291.05	0.0	67.95
RNSHCL	R	N	S	H	C	L	0.0	13726.55	0.0	0.0	722.45
RNSHIS	R	N	S	H	I	S	0.0	0.0	0.0	458.85	24.15
RNSHIP	R	N	S	H	I	P	0.0	0.0	0.0	2126.1	111.9
RNSHIM	R	N	S	H	I	M	2992.5	0.0	0.0	0.0	157.5
RNSHIL	R	N	S	H	I	L	0.0	0.0	7424.25	0.0	390.75
RNSHAS	R	N	S	H	A	S	0.0	0.0	0.0	478.8	25.2
RNSHAP	R	N	S	H	A	P	0.0	0.0	0.0	1892.4	99.6
RNSHAM	R	N	S	H	A	M	0.0	0.0	2179.3	0.0	114.7
RNSHAL	R	N	S	H	A	L	6677.55	0.0	0.0	0.0	351.45
RNSHLS	R	N	S	H	L	S	0.0	0.0	0.0	152.0	8.0
RNSHLP	R	N	S	H	L	P	0.0	0.0	0.0	1733.75	91.25
RNSHLM	R	N	S	H	L	M	0.0	0.0	1946.55	0.0	102.45
RNSHLL	R	N	S	H	L	L	0.0	4050.8	0.0	0.0	213.2
RNSHNN	R	N	S	H	N	N	0.0	0.0	0.0	1447.0	0.0
RNSCPL	R	N	S	C	P	L	0.0	0.0	209.95	0.0	11.05
RNSCWP	R	N	S	C	W	P	0.0	0.0	0.0	105.45	5.55
RNSCWM	R	N	S	C	W	M	0.0	678.3	0.0	0.0	35.7
RNSCWL	R	N	S	C	W	L	0.0	1693.85	0.0	0.0	89.15
RNSCCP	R	N	S	C	C	P	0.0	0.0	0.0	59.85	3.15
RNSCCM	R	N	S	C	C	M	0.0	0.0	178.6	0.0	9.4
RNSCCL	R	N	S	C	C	L	0.0	1273.95	0.0	0.0	67.05
RNSCIP	R	N	S	C	I	P	0.0	0.0	0.0	494.0	26.0
RNSCIM	R	N	S	C	I	M	1163.75	0.0	0.0	0.0	61.25
RNSCIL	R	N	S	C	I	L	0.0	0.0	1276.8	0.0	67.2
RNSCAP	R	N	S	C	A	P	0.0	0.0	0.0	432.25	22.75
RNSCAM	R	N	S	C	A	M	0.0	0.0	522.5	0.0	27.5
RNSCAL	R	N	S	C	A	L	0.0	0.0	800.85	0.0	42.15
RNSCLP	R	N	S	C	L	P	0.0	0.0	0.0	836.0	44.0
RNSCLM	R	N	S	C	L	M	834.1	0.0	0.0	0.0	43.9
RNSCLL	R	N	S	C	L	L	0.0	0.0	1092.5	0.0	57.5
RNSCNN	R	N	S	C	N	N	0.0	0.0	102.0	0.0	0.0
RNSRPS	R	N	S	R	P	S	0.0	0.0	0.0	54.15	2.85
RNSRPP	R	N	S	R	P	P	0.0	0.0	0.0	285.0	15.0
RNSRPM	R	N	S	R	P	M	992.75	0.0	0.0	0.0	52.25
RNSRPL	R	N	S	R	P	L	1203.65	0.0	0.0	0.0	63.35
RNSRDP	R	N	S	R	D	P	0.0	0.0	0.0	138.7	7.3
RNSRDM	R	N	S	R	D	M	784.7	0.0	0.0	0.0	41.3
RNSRDL	R	N	S	R	D	L	0.0	0.0	1161.85	0.0	61.15
RNSRWS	R	N	S	R	W	S	0.0	0.0	0.0	1450.65	76.35
RNSRWP	R	N	S	R	W	P	0.0	0.0	0.0	2430.1	127.9
RNSRWM	R	N	S	R	W	M	0.0	0.0	7293.15	0.0	383.85
RNSRWL	R	N	S	R	W	L	19765.7	0.0	0.0	0.0	1040.3
RNSRCS	R	N	S	R	C	S	0.0	0.0	0.0	555.75	29.25
RNSRCP	R	N	S	R	C	P	0.0	0.0	0.0	890.15	46.85
RNSRCM	R	N	S	R	C	M	0.0	0.0	2522.25	0.0	132.75
RNSRCL	R	N	S	R	C	L	0.0	18615.25	0.0	0.0	979.75
RNSRIS	R	N	S	R	I	S	0.0	0.0	0.0	955.7	50.3
RNSRIP	R	N	S	R	I	P	0.0	0.0	0.0	6273.8	330.2
RNSRIM	R	N	S	R	I	M	15073.65	0.0	0.0	0.0	793.35
RNSRIL	R	N	S	R	I	L	19749.55	0.0	0.0	0.0	1039.45
RNSRAS	R	N	S	R	A	S	0.0	0.0	0.0	793.25	41.75
RNSRAP	R	N	S	R	A	P	0.0	0.0	0.0	2054.85	108.15
RNSRAM	R	N	S	R	A	M	0.0	4805.1	0.0	0.0	252.9
RNSRAL	R	N	S	R	A	L	10291.35	0.0	0.0	0.0	541.65
RNSRLS	R	N	S	R	L	S	0.0	0.0	0.0	312.55	16.45
RNSRLP	R	N	S	R	L	P	0.0	0.0	0.0	3799.05	199.95
RNSRLM	R	N	S	R	L	M	0.0	6138.9	0.0	0.0	323.1
RNSRLL	R	N	S	R	L	L	0.0	10246.7	0.0	0.0	539.3
RNSRNN	R	N	S	R	N	N	0.0	3243.0	0.0	0.0	0.0
CRNLPP	C	R	N	L	P	P	0.0	0.0	0.0	89.3	4.7
CRNLPM	C	R	N	L	P	M	0.0	0.0	68.4	0.0	3.6
CRNLWP	C	R	N	L	W	P	0.0	0.0	0.0	175.75	9.25
CRNLWM	C	R	N	L	W	M	0.0	0.0	437.95	0.0	23.05
CRNLWL	C	R	N	L	W	L	0.0	0.0	716.3	0.0	37.7
CRNLCP	C	R	N	L	C	P	0.0	0.0	0.0	48.45	2.55
CRNLCM	C	R	N	L	C	M	0.0	0.0	112.1	0.0	5.9
CRNLCL	C	R	N	L	C	L	0.0	0.0	630.8	0.0	33.2
CRNLIS	C	R	N	L	I	S	0.0	0.0	0.0	192.85	10.15
CRNLIP	C	R	N	L	I	P	0.0	0.0	0.0	3558.7	187.3
CRNLIM	C	R	N	L	I	M	4571.4	0.0	0.0	0.0	240.6
CRNLIL	C	R	N	L	I	L	1559.9	0.0	0.0	0.0	82.1
CRNLAS	C	R	N	L	A	S	0.0	0.0	0.0	71.25	3.75
CRNLAP	C	R	N	L	A	P	0.0	0.0	0.0	11881.65	625.35
CRNLAM	C	R	N	L	A	M	7168.7	0.0	0.0	0.0	377.3
CRNLAL	C	R	N	L	A	L	2898.45	0.0	0.0	0.0	152.55
CRNLLP	C	R	N	L	L	P	0.0	0.0	0.0	3908.3	205.7
CRNLLM	C	R	N	L	L	M	0.0	0.0	3914.0	0.0	206.0
CRNLLL	C	R	N	L	L	L	0.0	0.0	879.7	0.0	46.3
CRNLNN	C	R	N	L	N	N	0.0	0.0	3495.0	0.0	0.0
CRNHWM	C	R	N	H	W	M	0.0	0.0	173.85	0.0	9.15
CRNHWL	C	R	N	H	W	L	0.0	0.0	92.15	0.0	4.85
CRNHIP	C	R	N	H	I	P	0.0	0.0	0.0	211.85	11.15
CRNHIM	C	R	N	H	I	M	0.0	0.0	302.1	0.0	15.9
CRNHIL	C	R	N	H	I	L	0.0	0.0	194.75	0.0	10.25
CRNHAP	C	R	N	H	A	P	0.0	0.0	0.0	677.35	35.65
CRNHAM	C	R	N	H	A	M	0.0	0.0	777.1	0.0	40.9
CRNHAL	C	R	N	H	A	L	0.0	0.0	120.65	0.0	6.35
CRNHLP	C	R	N	H	L	P	0.0	0.0	0.0	252.7	13.3
CRNHLM	C	R	N	H	L	M	0.0	0.0	342.0	0.0	18.0
CRNHLL	C	R	N	H	L	L	0.0	0.0	56.05	0.0	2.95
CRNHNN	C	R	N	H	N	N	0.0	0.0	388.0	0.0	0.0
CRNCPP	C	R	N	C	P	P	0.0	0.0	0.0	139.65	7.35
CRNCPM	C	R	N	C	P	M	1141.9	0.0	0.0	0.0	60.1
CRNCPL	C	R	N	C	P	L	0.0	1107.7	0.0	0.0	58.3
CRNCWP	C	R	N	C	W	P	0.0	0.0	0.0	133.95	7.05
CRNCWM	C	R	N	C	W	M	281.2	0.0	0.0	0.0	14.8
CRNCWL	C	R	N	C	W	L	0.0	0.0	201.4	0.0	10.6
CRNCCL	C	R	N	C	C	L	0.0	0.0	70.3	0.0	3.7
CRNCIS	C	R	N	C	I	S	0.0	0.0	0.0	89.3	4.7
CRNCIP	C	R	N	C	I	P	0.0	0.0	0.0	718.2	37.8
CRNCIM	C	R	N	C	I	M	0.0	1871.5	0.0	0.0	98.5
CRNCIL	C	R	N	C	I	L	1980.75	0.0	0.0	0.0	104.25
CRNCAS	C	R	N	C	A	S	0.0	0.0	0.0	179.55	9.45
CRNCAP	C	R	N	C	A	P	0.0	0.0	0.0	1138.1	59.9
CRNCAM	C	R	N	C	A	M	0.0	0.0	2678.05	0.0	140.95
CRNCAL	C	R	N	C	A	L	0.0	0.0	1733.75	0.0	91.25
CRNCLS	C	R	N	C	L	S	0.0	0.0	0.0	48.45	2.55
CRNCLP	C	R	N	C	L	P	0.0	0.0	0.0	589.0	31.0
CRNCLM	C	R	N	C	L	M	1379.4	0.0	0.0	0.0	72.6
CRNCLL	C	R	N	C	L	L	0.0	0.0	490.2	0.0	25.8
CRNCNN	C	R	N	C	N	N	0.0	3474.0	0.0	0.0	0.0
CRNRPM	C	R	N	R	P	M	0.0	0.0	85.5	0.0	4.5
CRNRWM	C	R	N	R	W	M	0.0	0.0	182.4	0.0	9.6
CRNRWL	C	R	N	R	W	L	0.0	0.0	65.55	0.0	3.45
CRNRIS	C	R	N	R	I	S	0.0	0.0	0.0	149.15	7.85
CRNRIP	C	R	N	R	I	P	0.0	0.0	0.0	506.35	26.65
CRNRIM	C	R	N	R	I	M	579.5	0.0	0.0	0.0	30.5
CRNRIL	C	R	N	R	I	L	285.95	0.0	0.0	0.0	15.05
CRNRAS	C	R	N	R	A	S	0.0	0.0	0.0	546.25	28.75
CRNRAP	C	R	N	R	A	P	0.0	0.0	0.0	685.9	36.1
CRNRAM	C	R	N	R	A	M	0.0	0.0	967.1	0.0	50.9
CRNRAL	C	R	N	R	A	L	0.0	0.0	422.75	0.0	22.25
CRNRLP	C	R	N	R	L	P	0.0	0.0	0.0	337.25	17.75
CRNRLM	C	R	N	R	L	M	0.0	0.0	241.3	0.0	12.7
CRNRLL	C	R	N	R	L	L	0.0	0.0	57.95	0.0	3.05
CRNRNN	C	R	N	R	N	N	2606.0	0.0	0.0	0.0	0.0
CROLIP	C	R	O	L	I	P	0.0	0.0	0.0	470.25	24.75
CROLIM	C	R	O	L	I	M	0.0	0.0	239.4	0.0	12.6
CROLIL	C	R	O	L	I	L	0.0	0.0	325.85	0.0	17.15
CROLAP	C	R	O	L	A	P	0.0	0.0	0.0	1707.15	89.85
CROLAM	C	R	O	L	A	M	0.0	0.0	407.55	0.0	21.45
CROLAL	C	R	O	L	A	L	0.0	0.0	338.2	0.0	17.8
CROLLP	C	R	O	L	L	P	0.0	0.0	0.0	421.8	22.2
CROLLM	C	R	O	L	L	M	0.0	0.0	196.65	0.0	10.35
CROLLL	C	R	O	L	L	L	0.0	0.0	82.65	0.0	4.35
CROHIP	C	R	O	H	I	P	0.0	0.0	0.0	164.35	8.65
CROHIM	C	R	O	H	I	M	0.0	0.0	131.1	0.0	6.9
CROHIL	C	R	O	H	I	L	0.0	0.0	217.55	0.0	11.45
CROHAP	C	R	O	H	A	P	0.0	0.0	0.0	363.85	19.15
CROHAM	C	R	O	H	A	M	0.0	0.0	229.9	0.0	12.1
CROHAL	C	R	O	H	A	L	290.7	0.0	0.0	0.0	15.3
CROHLP	C	R	O	H	L	P	0.0	0.0	0.0	179.55	9.45
CROHLM	C	R	O	H	L	M	0.0	0.0	172.9	0.0	9.1
CROHLL	C	R	O	H	L	L	0.0	0.0	237.5	0.0	12.5
CROCIP	C	R	O	C	I	P	0.0	0.0	0.0	339.15	17.85
CROCIM	C	R	O	C	I	M	285.0	0.0	0.0	0.0	15.0
CROCIL	C	R	O	C	I	L	0.0	0.0	351.5	0.0	18.5
CROCAP	C	R	O	C	A	P	0.0	0.0	0.0	653.6	34.4
CROCAM	C	R	O	C	A	M	352.45	0.0	0.0	0.0	18.55
CROCAL	C	R	O	C	A	L	0.0	0.0	155.8	0.0	8.2
CROCLP	C	R	O	C	L	P	0.0	0.0	0.0	255.55	13.45
CROCLM	C	R	O	C	L	M	0.0	0.0	179.55	0.0	9.45
CROCLL	C	R	O	C	L	L	0.0	0.0	88.35	0.0	4.65
CRORIP	C	R	O	R	I	P	0.0	0.0	0.0	127.3	6.7
CRORIM	C	R	O	R	I	M	0.0	0.0	131.1	0.0	6.9
CRORIL	C	R	O	R	I	L	0.0	0.0	275.5	0.0	14.5
CRORAP	C	R	O	R	A	P	0.0	0.0	0.0	162.45	8.55
CRORAM	C	R	O	R	A	M	0.0	0.0	191.9	0.0	10.1
CRORAL	C	R	O	R	A	L	0.0	0.0	226.1	0.0	11.9
CRORLP	C	R	O	R	L	P	0.0	0.0	0.0	105.45	5.55
CRORLM	C	R	O	R	L	M	121.6	0.0	0.0	0.0	6.4
CRORLL	C	R	O	R	L	L	0.0	0.0	54.15	0.0	2.85
CRPLWP	C	R	P	L	W	P	0.0	0.0	0.0	54.15	2.85
CRPLWM	C	R	P	L	W	M	0.0	0.0	68.4	0.0	3.6
CRPLWL	C	R	P	L	W	L	0.0	0.0	217.55	0.0	11.45
CRPLCL	C	R	P	L	C	L	0.0	0.0	57.95	0.0	3.05
CRPLIP	C	R	P	L	I	P	0.0	0.0	0.0	3478.9	183.1
CRPLIM	C	R	P	L	I	M	0.0	1823.05	0.0	0.0	95.95
CRPLIL	C	R	P	L	I	L	1745.15	0.0	0.0	0.0	91.85
CRPLAS	C	R	P	L	A	S	0.0	0.0	0.0	59.85	3.15
CRPLAP	C	R	P	L	A	P	0.0	0.0	0.0	8415.1	442.9
CRPLAM	C	R	P	L	A	M	0.0	2592.55	0.0	0.0	136.45
CRPLAL	C	R	P	L	A	L	0.0	1381.3	0.0	0.0	72.7
CRPLLP	C	R	P	L	L	P	0.0	0.0	0.0	3252.8	171.2
CRPLLM	C	R	P	L	L	M	0.0	0.0	1541.85	0.0	81.15
CRPLLL	C	R	P	L	L	L	0.0	0.0	720.1	0.0	37.9
CRPLNN	C	R	P	L	N	N	0.0	0.0	120.0	0.0	0.0
CRPHWM	C	R	P	H	W	M	0.0	0.0	82.65	0.0	4.35
CRPHWL	C	R	P	H	W	L	0.0	0.0	73.15	0.0	3.85
CRPHCM	C	R	P	H	C	M	0.0	0.0	54.15	0.0	2.85
CRPHCL	C	R	P	H	C	L	0.0	0.0	91.2	0.0	4.8
CRPHIP	C	R	P	H	I	P	0.0	0.0	0.0	1405.05	73.95
CRPHIM	C	R	P	H	I	M	0.0	1172.3	0.0	0.0	61.7
CRPHIL	C	R	P	H	I	L	0.0	964.25	0.0	0.0	50.75
CRPHAP	C	R	P	H	A	P	0.0	0.0	0.0	3701.2	194.8
CRPHAM	C	R	P	H	A	M	0.0	0.0	1550.4	0.0	81.6
CRPHAL	C	R	P	H	A	L	1012.7	0.0	0.0	0.0	53.3
CRPHLP	C	R	P	H	L	P	0.0	0.0	0.0	2507.05	131.95
CRPHLM	C	R	P	H	L	M	0.0	0.0	2054.85	0.0	108.15
CRPHLL	C	R	P	H	L	L	0.0	1004.15	0.0	0.0	52.85
CRPCPP	C	R	P	C	P	P	0.0	0.0	0.0	51.3	2.7
CRPCPM	C	R	P	C	P	M	0.0	0.0	53.2	0.0	2.8
CRPCPL	C	R	P	C	P	L	0.0	0.0	155.8	0.0	8.2
CRPCWM	C	R	P	C	W	M	0.0	0.0	82.65	0.0	4.35
CRPCWL	C	R	P	C	W	L	0.0	0.0	107.35	0.0	5.65
CRPCIP	C	R	P	C	I	P	0.0	0.0	0.0	2531.75	133.25
CRPCIM	C	R	P	C	I	M	1673.9	0.0	0.0	0.0	88.1
CRPCIL	C	R	P	C	I	L	0.0	0.0	2262.9	0.0	119.1
CRPCAP	C	R	P	C	A	P	0.0	0.0	0.0	6225.35	327.65
CRPCAM	C	R	P	C	A	M	2310.4	0.0	0.0	0.0	121.6
CRPCAL	C	R	P	C	A	L	1002.25	0.0	0.0	0.0	52.75
CRPCLP	C	R	P	C	L	P	0.0	0.0	0.0	2800.6	147.4
CRPCLM	C	R	P	C	L	M	1785.05	0.0	0.0	0.0	93.95
CRPCLL	C	R	P	C	L	L	648.85	0.0	0.0	0.0	34.15
CRPCNN	C	R	P	C	N	N	0.0	0.0	63.0	0.0	0.0
CRPRPM	C	R	P	R	P	M	0.0	0.0	198.55	0.0	10.45
CRPRPL	C	R	P	R	P	L	0.0	0.0	152.0	0.0	8.0
CRPRDM	C	R	P	R	D	M	0.0	0.0	50.35	0.0	2.65
CRPRWP	C	R	P	R	W	P	0.0	0.0	0.0	58.9	3.1
CRPRWM	C	R	P	R	W	M	0.0	0.0	315.4	0.0	16.6
CRPRWL	C	R	P	R	W	L	0.0	0.0	136.8	0.0	7.2
CRPRCL	C	R	P	R	C	L	0.0	0.0	59.85	0.0	3.15
CRPRIS	C	R	P	R	I	S	0.0	0.0	0.0	92.15	4.85
CRPRIP	C	R	P	R	I	P	0.0	0.0	0.0	1185.6	62.4
CRPRIM	C	R	P	R	I	M	0.0	0.0	1741.35	0.0	91.65
CRPRIL	C	R	P	R	I	L	2219.2	0.0	0.0	0.0	116.8
CRPRAS	C	R	P	R	A	S	0.0	0.0	0.0	411.35	21.65
CRPRAP	C	R	P	R	A	P	0.0	0.0	0.0	2039.65	107.35
CRPRAM	C	R	P	R	A	M	0.0	0.0	1976.0	0.0	104.0
CRPRAL	C	R	P	R	A	L	1698.6	0.0	0.0	0.0	89.4
CRPRLP	C	R	P	R	L	P	0.0	0.0	0.0	1554.2	81.8
CRPRLM	C	R	P	R	L	M	0.0	0.0	1299.6	0.0	68.4
CRPRLL	C	R	P	R	L	L	0.0	0.0	823.65	0.0	43.35
CRPRNN	C	R	P	R	N	N	0.0	0.0	151.0	0.0	0.0
CNNLPS	C	N	N	L	P	S	0.0	0.0	0.0	104.5	5.5
CNNLPP	C	N	N	L	P	P	0.0	0.0	0.0	351.5	18.5
CNNLPM	C	N	N	L	P	M	0.0	0.0	2401.6	0.0	126.4
CNNLPL	C	N	N	L	P	L	0.0	0.0	1712.85	0.0	90.15
CNNLDS	C	N	N	L	D	S	0.0	0.0	0.0	174.8	9.2
CNNLDP	C	N	N	L	D	P	0.0	0.0	0.0	48.45	2.55
CNNLDM	C	N	N	L	D	M	0.0	0.0	632.7	0.0	33.3
CNNLDL	C	N	N	L	D	L	1656.8	0.0	0.0	0.0	87.2
CNNLWS	C	N	N	L	W	S	0.0	0.0	0.0	314.45	16.55
CNNLWP	C	N	N	L	W	P	0.0	0.0	0.0	1629.25	85.75
CNNLWM	C	N	N	L	W	M	4821.25	0.0	0.0	0.0	253.75
CNNLWL	C	N	N	L	W	L	0.0	0.0	7121.2	0.0	374.8
CNNLCS	C	N	N	L	C	S	0.0	0.0	0.0	190.0	10.0
CNNLCP	C	N	N	L	C	P	0.0	0.0	0.0	449.35	23.65
CNNLCM	C	N	N	L	C	M	0.0	0.0	973.75	0.0	51.25
CNNLCL	C	N	N	L	C	L	5006.5	0.0	0.0	0.0	263.5
CNNLIS	C	N	N	L	I	S	0.0	0.0	0.0	1769.85	93.15
CNNLIP	C	N	N	L	I	P	0.0	0.0	0.0	14150.25	744.75
CNNLIM	C	N	N	L	I	M	0.0	0.0	31176.15	0.0	1640.85
CNNLIL	C	N	N	L	I	L	0.0	0.0	18337.85	0.0	965.15
CNNLAS	C	N	N	L	A	S	0.0	0.0	0.0	1060.2	55.8
CNNLAP	C	N	N	L	A	P	0.0	0.0	0.0	36988.25	1946.75
CNNLAM	C	N	N	L	A	M	0.0	54107.25	0.0	0.0	2847.75
CNNLAL	C	N	N	L	A	L	0.0	0.0	31656.85	0.0	1666.15
CNNLLP	C	N	N	L	L	P	0.0	0.0	0.0	16413.15	863.85
CNNLLM	C	N	N	L	L	M	0.0	22055.2	0.0	0.0	1160.8
CNNLLL	C	N	N	L	L	L	0.0	6130.35	0.0	0.0	322.65
CNNLNM	C	N	N	L	N	M	0.0	0.0	0.0	151.0	0.0
CNNLNL	C	N	N	L	N	L	0.0	0.0	0.0	94.0	0.0
CNNLNN	C	N	N	L	N	N	0.0	0.0	0.0	55416.0	0.0
CNNHWL	C	N	N	H	W	L	0.0	0.0	134.9	0.0	7.1
CNNHIP	C	N	N	H	I	P	0.0	0.0	0.0	459.8	24.2
CNNHIM	C	N	N	H	I	M	878.75	0.0	0.0	0.0	46.25
CNNHIL	C	N	N	H	I	L	1005.1	0.0	0.0	0.0	52.9
CNNHAP	C	N	N	H	A	P	0.0	0.0	0.0	817.95	43.05
CNNHAM	C	N	N	H	A	M	0.0	861.65	0.0	0.0	45.35
CNNHAL	C	N	N	H	A	L	0.0	947.15	0.0	0.0	49.85
CNNHLP	C	N	N	H	L	P	0.0	0.0	0.0	300.2	15.8
CNNHLM	C	N	N	H	L	M	0.0	0.0	370.5	0.0	19.5
CNNHLL	C	N	N	H	L	L	0.0	0.0	687.8	0.0	36.2
CNNHNN	C	N	N	H	N	N	0.0	0.0	153.0	0.0	0.0
CNNCPS	C	N	N	C	P	S	0.0	0.0	0.0	228.0	12.0
CNNCPP	C	N	N	C	P	P	0.0	0.0	0.0	276.45	14.55
CNNCPM	C	N	N	C	P	M	0.0	2914.6	0.0	0.0	153.4
CNNCPL	C	N	N	C	P	L	3022.9	0.0	0.0	0.0	159.1
CNNCDS	C	N	N	C	D	S	0.0	0.0	0.0	146.3	7.7
CNNCDP	C	N	N	C	D	P	0.0	0.0	0.0	116.85	6.15
CNNCDM	C	N	N	C	D	M	604.2	0.0	0.0	0.0	31.8
CNNCDL	C	N	N	C	D	L	0.0	1483.9	0.0	0.0	78.1
CNNCWS	C	N	N	C	W	S	0.0	0.0	0.0	112.1	5.9
CNNCWP	C	N	N	C	W	P	0.0	0.0	0.0	711.55	37.45
CNNCWM	C	N	N	C	W	M	0.0	0.0	2762.6	0.0	145.4
CNNCWL	C	N	N	C	W	L	3734.45	0.0	0.0	0.0	196.55
CNNCCS	C	N	N	C	C	S	0.0	0.0	0.0	67.45	3.55
CNNCCP	C	N	N	C	C	P	0.0	0.0	0.0	375.25	19.75
CNNCCM	C	N	N	C	C	M	0.0	0.0	717.25	0.0	37.75
CNNCCL	C	N	N	C	C	L	3592.9	0.0	0.0	0.0	189.1
CNNCIS	C	N	N	C	I	S	0.0	0.0	0.0	694.45	36.55
CNNCIP	C	N	N	C	I	P	0.0	0.0	0.0	7345.4	386.6
CNNCIM	C	N	N	C	I	M	13530.85	0.0	0.0	0.0	712.15
CNNCIL	C	N	N	C	I	L	0.0	0.0	8026.55	0.0	422.45
CNNCAS	C	N	N	C	A	S	0.0	0.0	0.0	277.4	14.6
CNNCAP	C	N	N	C	A	P	0.0	0.0	0.0	25718.4	1353.6
CNNCAM	C	N	N	C	A	M	0.0	27110.15	0.0	0.0	1426.85
CNNCAL	C	N	N	C	A	L	12376.6	0.0	0.0	0.0	651.4
CNNCLP	C	N	N	C	L	P	0.0	0.0	0.0	9100.05	478.95
CNNCLM	C	N	N	C	L	M	0.0	0.0	8958.5	0.0	471.5
CNNCLL	C	N	N	C	L	L	0.0	0.0	2902.25	0.0	152.75
CNNCNM	C	N	N	C	N	M	0.0	0.0	0.0	129.0	0.0
CNNCNN	C	N	N	C	N	N	0.0	0.0	0.0	77113.0	0.0
CNNRWM	C	N	N	R	W	M	0.0	0.0	97.85	0.0	5.15
CNNRWL	C	N	N	R	W	L	0.0	0.0	144.4	0.0	7.6
CNNRIS	C	N	N	R	I	S	0.0	0.0	0.0	202.35	10.65
CNNRIP	C	N	N	R	I	P	0.0	0.0	0.0	794.2	41.8
CNNRIM	C	N	N	R	I	M	0.0	0.0	1424.05	0.0	74.95
CNNRIL	C	N	N	R	I	L	0.0	0.0	1007.95	0.0	53.05
CNNRAS	C	N	N	R	A	S	0.0	0.0	0.0	195.7	10.3
CNNRAP	C	N	N	R	A	P	0.0	0.0	0.0	1771.75	93.25
