strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres
RNSCLL	R	N	S	C	L	L	0.0	0.0	1092.5	0.0	57.5
RNSRPS	R	N	S	R	P	S	0.0	0.0	0.0	55.29	1.71
RNSRPM	R	N	S	R	P	M	0.0	0.0	0.0	1013.65	31.35
RNSRPL	R	N	S	R	P	L	0.0	0.0	0.0	1228.99	38.01
RNSRDM	R	N	S	R	D	M	0.0	801.22	0.0	0.0	24.78
RNSRDL	R	N	S	R	D	L	0.0	1186.31	0.0	0.0	36.69
RNSRWS	R	N	S	R	W	S	1481.19	0.0	0.0	0.0	45.81
RNSRWP	R	N	S	R	W	P	2481.26	0.0	0.0	0.0	76.74
RNSRWM	R	N	S	R	W	M	7446.69	0.0	0.0	0.0	230.31
RNSRWL	R	N	S	R	W	L	20181.82	0.0	0.0	0.0	624.18
RNSRCS	R	N	S	R	C	S	567.45	0.0	0.0	0.0	17.55
RNSRCP	R	N	S	R	C	P	908.89	0.0	0.0	0.0	28.11
RNSRCM	R	N	S	R	C	M	2575.35	0.0	0.0	0.0	79.65
RNSRCL	R	N	S	R	C	L	19007.15	0.0	0.0	0.0	587.85
RNSRIS	R	N	S	R	I	S	0.0	0.0	975.82	0.0	30.18
RNSRIP	R	N	S	R	I	P	0.0	0.0	6405.88	0.0	198.12
RNSRIM	R	N	S	R	I	M	0.0	0.0	15390.99	0.0	476.01
RNSRIL	R	N	S	R	I	L	0.0	0.0	20165.33	0.0	623.67
RNSRAS	R	N	S	R	A	S	0.0	0.0	809.95	0.0	25.05
RNSRAP	R	N	S	R	A	P	0.0	0.0	2098.11	0.0	64.89
RNSRAM	R	N	S	R	A	M	0.0	0.0	4906.26	0.0	151.74
RNSRAL	R	N	S	R	A	L	10508.01	0.0	0.0	0.0	324.99
RNSRLS	R	N	S	R	L	S	0.0	0.0	319.13	0.0	9.87
RNSRLP	R	N	S	R	L	P	0.0	0.0	3799.05	0.0	199.95
RNSRLM	R	N	S	R	L	M	0.0	0.0	6138.9	0.0	323.1
RNSRLL	R	N	S	R	L	L	0.0	0.0	10246.7	0.0	539.3
CRNLPM	C	R	N	L	P	M	0.0	69.84	0.0	0.0	2.16
CRNLWP	C	R	N	L	W	P	179.45	0.0	0.0	0.0	5.55
CRNLWM	C	R	N	L	W	M	447.17	0.0	0.0	0.0	13.83
CRNLWL	C	R	N	L	W	L	731.38	0.0	0.0	0.0	22.62
CRNLCP	C	R	N	L	C	P	0.0	0.0	0.0	49.47	1.53
CRNLCM	C	R	N	L	C	M	114.46	0.0	0.0	0.0	3.54
CRNLCL	C	R	N	L	C	L	644.08	0.0	0.0	0.0	19.92
CRNLIS	C	R	N	L	I	S	0.0	196.91	0.0	0.0	6.09
CRNLIP	C	R	N	L	I	P	0.0	3633.62	0.0	0.0	112.38
CRNLIM	C	R	N	L	I	M	0.0	0.0	4667.64	0.0	144.36
CRNLIL	C	R	N	L	I	L	0.0	1592.74	0.0	0.0	49.26
CRNLAS	C	R	N	L	A	S	0.0	72.75	0.0	0.0	2.25
CRNLAP	C	R	N	L	A	P	0.0	12131.79	0.0	0.0	375.21
CRNLAM	C	R	N	L	A	M	0.0	7319.62	0.0	0.0	226.38
CRNLAL	C	R	N	L	A	L	0.0	2959.47	0.0	0.0	91.53
CRNLLP	C	R	N	L	L	P	0.0	3908.3	0.0	0.0	205.7
CRNLLM	C	R	N	L	L	M	0.0	3914.0	0.0	0.0	206.0
CRNLLL	C	R	N	L	L	L	0.0	879.7	0.0	0.0	46.3
CRNHWM	C	R	N	H	W	M	0.0	0.0	0.0	177.51	5.49
CRNHWL	C	R	N	H	W	L	94.09	0.0	0.0	0.0	2.91
CRNHIP	C	R	N	H	I	P	0.0	216.31	0.0	0.0	6.69
CRNHIM	C	R	N	H	I	M	0.0	308.46	0.0	0.0	9.54
CRNHIL	C	R	N	H	I	L	0.0	198.85	0.0	0.0	6.15
CRNHAP	C	R	N	H	A	P	0.0	0.0	691.61	0.0	21.39
CRNHAM	C	R	N	H	A	M	0.0	0.0	793.46	0.0	24.54
CRNHAL	C	R	N	H	A	L	0.0	0.0	123.19	0.0	3.81
CRNHLP	C	R	N	H	L	P	0.0	252.7	0.0	0.0	13.3
CRNHLM	C	R	N	H	L	M	0.0	342.0	0.0	0.0	18.0
CRNHLL	C	R	N	H	L	L	0.0	56.05	0.0	0.0	2.95
CRNCPM	C	R	N	C	P	M	0.0	0.0	0.0	1165.94	36.06
CRNCPL	C	R	N	C	P	L	0.0	0.0	0.0	1131.02	34.98
CRNCWP	C	R	N	C	W	P	0.0	0.0	0.0	136.77	4.23
CRNCWM	C	R	N	C	W	M	287.12	0.0	0.0	0.0	8.88
CRNCWL	C	R	N	C	W	L	205.64	0.0	0.0	0.0	6.36
CRNCCL	C	R	N	C	C	L	0.0	71.78	0.0	0.0	2.22
CRNCIS	C	R	N	C	I	S	0.0	91.18	0.0	0.0	2.82
CRNCIP	C	R	N	C	I	P	0.0	733.32	0.0	0.0	22.68
CRNCIM	C	R	N	C	I	M	0.0	1910.9	0.0	0.0	59.1
CRNCIL	C	R	N	C	I	L	0.0	2022.45	0.0	0.0	62.55
CRNCAS	C	R	N	C	A	S	0.0	183.33	0.0	0.0	5.67
CRNCAP	C	R	N	C	A	P	0.0	1162.06	0.0	0.0	35.94
CRNCAM	C	R	N	C	A	M	0.0	2734.43	0.0	0.0	84.57
CRNCAL	C	R	N	C	A	L	0.0	1770.25	0.0	0.0	54.75
CRNCLS	C	R	N	C	L	S	0.0	49.47	0.0	0.0	1.53
CRNCLP	C	R	N	C	L	P	0.0	589.0	0.0	0.0	31.0
CRNCLM	C	R	N	C	L	M	0.0	1379.4	0.0	0.0	72.6
CRNCLL	C	R	N	C	L	L	0.0	490.2	0.0	0.0	25.8
CRNRPM	C	R	N	R	P	M	0.0	87.3	0.0	0.0	2.7
CRNRWM	C	R	N	R	W	M	186.24	0.0	0.0	0.0	5.76
CRNRWL	C	R	N	R	W	L	0.0	66.93	0.0	0.0	2.07
CRNRIS	C	R	N	R	I	S	0.0	152.29	0.0	0.0	4.71
CRNRIP	C	R	N	R	I	P	0.0	517.01	0.0	0.0	15.99
CRNRIM	C	R	N	R	I	M	0.0	591.7	0.0	0.0	18.3
CRNRIL	C	R	N	R	I	L	0.0	291.97	0.0	0.0	9.03
CRNRAS	C	R	N	R	A	S	0.0	557.75	0.0	0.0	17.25
CRNRAP	C	R	N	R	A	P	0.0	700.34	0.0	0.0	21.66
CRNRAM	C	R	N	R	A	M	0.0	987.46	0.0	0.0	30.54
CRNRAL	C	R	N	R	A	L	0.0	431.65	0.0	0.0	13.35
CRNRLP	C	R	N	R	L	P	0.0	337.25	0.0	0.0	17.75
CRNRLM	C	R	N	R	L	M	0.0	241.3	0.0	0.0	12.7
CRNRLL	C	R	N	R	L	L	0.0	57.95	0.0	0.0	3.05
CROLIP	C	R	O	L	I	P	0.0	480.15	0.0	0.0	14.85
CROLIM	C	R	O	L	I	M	0.0	244.44	0.0	0.0	7.56
CROLIL	C	R	O	L	I	L	0.0	332.71	0.0	0.0	10.29
CROLAP	C	R	O	L	A	P	0.0	0.0	1743.09	0.0	53.91
CROLAM	C	R	O	L	A	M	0.0	0.0	416.13	0.0	12.87
CROLAL	C	R	O	L	A	L	0.0	0.0	345.32	0.0	10.68
CROLLP	C	R	O	L	L	P	0.0	421.8	0.0	0.0	22.2
CROLLM	C	R	O	L	L	M	0.0	196.65	0.0	0.0	10.35
CROLLL	C	R	O	L	L	L	0.0	82.65	0.0	0.0	4.35
CROHIP	C	R	O	H	I	P	0.0	167.81	0.0	0.0	5.19
CROHIM	C	R	O	H	I	M	0.0	133.86	0.0	0.0	4.14
CROHIL	C	R	O	H	I	L	0.0	222.13	0.0	0.0	6.87
CROHAP	C	R	O	H	A	P	0.0	0.0	371.51	0.0	11.49
CROHAM	C	R	O	H	A	M	0.0	0.0	234.74	0.0	7.26
CROHAL	C	R	O	H	A	L	0.0	0.0	296.82	0.0	9.18
CROHLP	C	R	O	H	L	P	0.0	179.55	0.0	0.0	9.45
CROHLM	C	R	O	H	L	M	0.0	172.9	0.0	0.0	9.1
CROHLL	C	R	O	H	L	L	0.0	237.5	0.0	0.0	12.5
CROCIP	C	R	O	C	I	P	0.0	346.29	0.0	0.0	10.71
CROCIM	C	R	O	C	I	M	0.0	291.0	0.0	0.0	9.0
CROCIL	C	R	O	C	I	L	0.0	358.9	0.0	0.0	11.1
CROCAP	C	R	O	C	A	P	0.0	0.0	667.36	0.0	20.64
CROCAM	C	R	O	C	A	M	0.0	0.0	359.87	0.0	11.13
CROCAL	C	R	O	C	A	L	0.0	0.0	159.08	0.0	4.92
CROCLP	C	R	O	C	L	P	0.0	255.55	0.0	0.0	13.45
CROCLM	C	R	O	C	L	M	0.0	179.55	0.0	0.0	9.45
CROCLL	C	R	O	C	L	L	0.0	88.35	0.0	0.0	4.65
CRORIP	C	R	O	R	I	P	0.0	129.98	0.0	0.0	4.02
CRORIM	C	R	O	R	I	M	0.0	133.86	0.0	0.0	4.14
CRORIL	C	R	O	R	I	L	0.0	281.3	0.0	0.0	8.7
CRORAP	C	R	O	R	A	P	0.0	0.0	165.87	0.0	5.13
CRORAM	C	R	O	R	A	M	0.0	0.0	195.94	0.0	6.06
CRORAL	C	R	O	R	A	L	0.0	0.0	230.86	0.0	7.14
CRORLP	C	R	O	R	L	P	0.0	105.45	0.0	0.0	5.55
CRORLM	C	R	O	R	L	M	0.0	121.6	0.0	0.0	6.4
CRORLL	C	R	O	R	L	L	0.0	54.15	0.0	0.0	2.85
CRPLWP	C	R	P	L	W	P	0.0	0.0	0.0	55.29	1.71
CRPLWM	C	R	P	L	W	M	0.0	69.84	0.0	0.0	2.16
CRPLWL	C	R	P	L	W	L	222.13	0.0	0.0	0.0	6.87
CRPLCL	C	R	P	L	C	L	0.0	0.0	0.0	59.17	1.83
CRPLIP	C	R	P	L	I	P	0.0	3552.14	0.0	0.0	109.86
CRPLIM	C	R	P	L	I	M	0.0	1861.43	0.0	0.0	57.57
CRPLIL	C	R	P	L	I	L	0.0	1781.89	0.0	0.0	55.11
CRPLAS	C	R	P	L	A	S	0.0	0.0	61.11	0.0	1.89
CRPLAP	C	R	P	L	A	P	0.0	0.0	8592.26	0.0	265.74
CRPLAM	C	R	P	L	A	M	0.0	0.0	2647.13	0.0	81.87
CRPLAL	C	R	P	L	A	L	0.0	0.0	1410.38	0.0	43.62
CRPLLP	C	R	P	L	L	P	0.0	3252.8	0.0	0.0	171.2
CRPLLM	C	R	P	L	L	M	0.0	1541.85	0.0	0.0	81.15
CRPLLL	C	R	P	L	L	L	0.0	720.1	0.0	0.0	37.9
CRPHWM	C	R	P	H	W	M	84.39	0.0	0.0	0.0	2.61
CRPHWL	C	R	P	H	W	L	0.0	74.69	0.0	0.0	2.31
CRPHCM	C	R	P	H	C	M	0.0	0.0	0.0	55.29	1.71
CRPHCL	C	R	P	H	C	L	0.0	0.0	0.0	93.12	2.88
CRPHIP	C	R	P	H	I	P	0.0	1434.63	0.0	0.0	44.37
CRPHIM	C	R	P	H	I	M	0.0	1196.98	0.0	0.0	37.02
CRPHIL	C	R	P	H	I	L	0.0	984.55	0.0	0.0	30.45
CRPHAP	C	R	P	H	A	P	0.0	3779.12	0.0	0.0	116.88
CRPHAM	C	R	P	H	A	M	0.0	1583.04	0.0	0.0	48.96
CRPHAL	C	R	P	H	A	L	0.0	1034.02	0.0	0.0	31.98
CRPHLP	C	R	P	H	L	P	0.0	2507.05	0.0	0.0	131.95
CRPHLM	C	R	P	H	L	M	0.0	2054.85	0.0	0.0	108.15
CRPHLL	C	R	P	H	L	L	0.0	1004.15	0.0	0.0	52.85
CRPCPM	C	R	P	C	P	M	0.0	54.32	0.0	0.0	1.68
CRPCPL	C	R	P	C	P	L	0.0	159.08	0.0	0.0	4.92
CRPCWM	C	R	P	C	W	M	84.39	0.0	0.0	0.0	2.61
CRPCWL	C	R	P	C	W	L	0.0	0.0	0.0	109.61	3.39
CRPCIP	C	R	P	C	I	P	0.0	2585.05	0.0	0.0	79.95
CRPCIM	C	R	P	C	I	M	0.0	1709.14	0.0	0.0	52.86
CRPCIL	C	R	P	C	I	L	0.0	2310.54	0.0	0.0	71.46
CRPCAP	C	R	P	C	A	P	0.0	6356.41	0.0	0.0	196.59
CRPCAM	C	R	P	C	A	M	0.0	2359.04	0.0	0.0	72.96
CRPCAL	C	R	P	C	A	L	0.0	1023.35	0.0	0.0	31.65
CRPCLP	C	R	P	C	L	P	0.0	2800.6	0.0	0.0	147.4
CRPCLM	C	R	P	C	L	M	0.0	1785.05	0.0	0.0	93.95
CRPCLL	C	R	P	C	L	L	0.0	648.85	0.0	0.0	34.15
CRPRPM	C	R	P	R	P	M	0.0	0.0	0.0	202.73	6.27
CRPRPL	C	R	P	R	P	L	0.0	0.0	0.0	155.2	4.8
CRPRDM	C	R	P	R	D	M	51.41	0.0	0.0	0.0	1.59
CRPRWP	C	R	P	R	W	P	0.0	0.0	0.0	60.14	1.86
CRPRWM	C	R	P	R	W	M	322.04	0.0	0.0	0.0	9.96
CRPRWL	C	R	P	R	W	L	139.68	0.0	0.0	0.0	4.32
CRPRCL	C	R	P	R	C	L	0.0	61.11	0.0	0.0	1.89
CRPRIS	C	R	P	R	I	S	0.0	94.09	0.0	0.0	2.91
CRPRIP	C	R	P	R	I	P	0.0	1210.56	0.0	0.0	37.44
CRPRIM	C	R	P	R	I	M	0.0	1677.86	100.15	0.0	54.99
CRPRIL	C	R	P	R	I	L	0.0	0.0	2265.92	0.0	70.08
CRPRAS	C	R	P	R	A	S	0.0	420.01	0.0	0.0	12.99
CRPRAP	C	R	P	R	A	P	0.0	2082.59	0.0	0.0	64.41
CRPRAM	C	R	P	R	A	M	0.0	2017.6	0.0	0.0	62.4
CRPRAL	C	R	P	R	A	L	0.0	1734.36	0.0	0.0	53.64
CRPRLP	C	R	P	R	L	P	0.0	1554.2	0.0	0.0	81.8
CRPRLM	C	R	P	R	L	M	0.0	1299.6	0.0	0.0	68.4
CRPRLL	C	R	P	R	L	L	0.0	823.65	0.0	0.0	43.35
CNNLPS	C	N	N	L	P	S	0.0	0.0	0.0	106.7	3.3
CNNLPM	C	N	N	L	P	M	0.0	0.0	0.0	2452.16	75.84
CNNLPL	C	N	N	L	P	L	0.0	0.0	0.0	1748.91	54.09
CNNLDS	C	N	N	L	D	S	0.0	0.0	0.0	178.48	5.52
CNNLDM	C	N	N	L	D	M	0.0	646.02	0.0	0.0	19.98
CNNLDL	C	N	N	L	D	L	0.0	1691.68	0.0	0.0	52.32
CNNLWS	C	N	N	L	W	S	321.07	0.0	0.0	0.0	9.93
CNNLWP	C	N	N	L	W	P	1663.55	0.0	0.0	0.0	51.45
CNNLWM	C	N	N	L	W	M	4922.75	0.0	0.0	0.0	152.25
CNNLWL	C	N	N	L	W	L	7271.12	0.0	0.0	0.0	224.88
CNNLCS	C	N	N	L	C	S	194.0	0.0	0.0	0.0	6.0
CNNLCP	C	N	N	L	C	P	458.81	0.0	0.0	0.0	14.19
CNNLCM	C	N	N	L	C	M	994.25	0.0	0.0	0.0	30.75
CNNLCL	C	N	N	L	C	L	5111.9	0.0	0.0	0.0	158.1
CNNLIS	C	N	N	L	I	S	0.0	0.0	1807.11	0.0	55.89
CNNLIP	C	N	N	L	I	P	0.0	0.0	14448.15	0.0	446.85
CNNLIM	C	N	N	L	I	M	0.0	0.0	31832.49	0.0	984.51
CNNLIL	C	N	N	L	I	L	0.0	0.0	18723.91	0.0	579.09
CNNLAS	C	N	N	L	A	S	0.0	1082.52	0.0	0.0	33.48
CNNLAP	C	N	N	L	A	P	0.0	37766.95	0.0	0.0	1168.05
CNNLAM	C	N	N	L	A	M	0.0	55246.35	0.0	0.0	1708.65
CNNLAL	C	N	N	L	A	L	0.0	32323.31	0.0	0.0	999.69
CNNLLP	C	N	N	L	L	P	0.0	16413.15	0.0	0.0	863.85
CNNLLM	C	N	N	L	L	M	0.0	22055.2	0.0	0.0	1160.8
CNNLLL	C	N	N	L	L	L	0.0	6130.35	0.0	0.0	322.65
CNNHWL	C	N	N	H	W	L	0.0	0.0	0.0	137.74	4.26
CNNHIP	C	N	N	H	I	P	0.0	469.48	0.0	0.0	14.52
CNNHIM	C	N	N	H	I	M	0.0	897.25	0.0	0.0	27.75
CNNHIL	C	N	N	H	I	L	0.0	1026.26	0.0	0.0	31.74
CNNHAP	C	N	N	H	A	P	0.0	0.0	835.17	0.0	25.83
CNNHAM	C	N	N	H	A	M	0.0	0.0	879.79	0.0	27.21
CNNHAL	C	N	N	H	A	L	0.0	0.0	967.09	0.0	29.91
CNNHLP	C	N	N	H	L	P	0.0	300.2	0.0	0.0	15.8
CNNHLM	C	N	N	H	L	M	0.0	370.5	0.0	0.0	19.5
CNNHLL	C	N	N	H	L	L	0.0	687.8	0.0	0.0	36.2
CNNCPS	C	N	N	C	P	S	0.0	0.0	0.0	232.8	7.2
CNNCPM	C	N	N	C	P	M	0.0	0.0	0.0	2975.96	92.04
CNNCPL	C	N	N	C	P	L	0.0	0.0	0.0	3086.54	95.46
CNNCDS	C	N	N	C	D	S	0.0	0.0	0.0	149.38	4.62
CNNCDM	C	N	N	C	D	M	0.0	616.92	0.0	0.0	19.08
CNNCDL	C	N	N	C	D	L	0.0	1515.14	0.0	0.0	46.86
CNNCWS	C	N	N	C	W	S	114.46	0.0	0.0	0.0	3.54
CNNCWP	C	N	N	C	W	P	726.53	0.0	0.0	0.0	22.47
CNNCWM	C	N	N	C	W	M	2820.76	0.0	0.0	0.0	87.24
CNNCWL	C	N	N	C	W	L	3813.07	0.0	0.0	0.0	117.93
CNNCCS	C	N	N	C	C	S	0.0	0.0	0.0	68.87	2.13
CNNCCP	C	N	N	C	C	P	383.15	0.0	0.0	0.0	11.85
CNNCCM	C	N	N	C	C	M	732.35	0.0	0.0	0.0	22.65
CNNCCL	C	N	N	C	C	L	3668.54	0.0	0.0	0.0	113.46
CNNCIS	C	N	N	C	I	S	0.0	709.07	0.0	0.0	21.93
CNNCIP	C	N	N	C	I	P	0.0	7500.04	0.0	0.0	231.96
CNNCIM	C	N	N	C	I	M	0.0	13815.71	0.0	0.0	427.29
CNNCIL	C	N	N	C	I	L	0.0	8195.53	0.0	0.0	253.47
CNNCAS	C	N	N	C	A	S	0.0	283.24	0.0	0.0	8.76
CNNCAP	C	N	N	C	A	P	0.0	26259.84	0.0	0.0	812.16
CNNCAM	C	N	N	C	A	M	0.0	27680.89	0.0	0.0	856.11
CNNCAL	C	N	N	C	A	L	0.0	12637.16	0.0	0.0	390.84
CNNCLP	C	N	N	C	L	P	0.0	9100.05	0.0	0.0	478.95
CNNCLM	C	N	N	C	L	M	0.0	8958.5	0.0	0.0	471.5
CNNCLL	C	N	N	C	L	L	0.0	2902.25	0.0	0.0	152.75
CNNRWM	C	N	N	R	W	M	99.91	0.0	0.0	0.0	3.09
CNNRWL	C	N	N	R	W	L	147.44	0.0	0.0	0.0	4.56
CNNRIS	C	N	N	R	I	S	0.0	206.61	0.0	0.0	6.39
CNNRIP	C	N	N	R	I	P	0.0	810.92	0.0	0.0	25.08
CNNRIM	C	N	N	R	I	M	0.0	1454.03	0.0	0.0	44.97
CNNRIL	C	N	N	R	I	L	0.0	1029.17	0.0	0.0	31.83
CNNRAS	C	N	N	R	A	S	0.0	0.0	199.82	0.0	6.18
CNNRAP	C	N	N	R	A	P	0.0	0.0	1809.05	0.0	55.95
CNNRAM	C	N	N	R	A	M	0.0	0.0	2159.22	0.0	66.78
CNNRAL	C	N	N	R	A	L	0.0	0.0	1199.89	0.0	37.11
CNNRLP	C	N	N	R	L	P	0.0	567.15	0.0	0.0	29.85
CNNRLM	C	N	N	R	L	M	0.0	754.3	0.0	0.0	39.7
CNNRLL	C	N	N	R	L	L	0.0	606.1	0.0	0.0	31.9
CNOLIP	C	N	O	L	I	P	0.0	88.27	0.0	0.0	2.73
CNOLIM	C	N	O	L	I	M	0.0	68.87	0.0	0.0	2.13
CNOLAP	C	N	O	L	A	P	0.0	0.0	323.01	0.0	9.99
CNOLAM	C	N	O	L	A	M	0.0	0.0	142.59	0.0	4.41
CNOLAL	C	N	O	L	A	L	0.0	0.0	94.09	0.0	2.91
CNOLLP	C	N	O	L	L	P	0.0	95.95	0.0	0.0	5.05
CNOLLM	C	N	O	L	L	M	0.0	53.2	0.0	0.0	2.8
CNOHWL	C	N	O	H	W	L	0.0	0.0	0.0	53.35	1.65
CNOHIP	C	N	O	H	I	P	0.0	327.86	0.0	0.0	10.14
CNOHIM	C	N	O	H	I	M	0.0	337.56	0.0	0.0	10.44
CNOHIL	C	N	O	H	I	L	0.0	381.21	0.0	0.0	11.79
CNOHAP	C	N	O	H	A	P	0.0	0.0	674.15	0.0	20.85
CNOHAM	C	N	O	H	A	M	0.0	0.0	434.56	0.0	13.44
CNOHAL	C	N	O	H	A	L	0.0	0.0	413.22	0.0	12.78
CNOHLP	C	N	O	H	L	P	0.0	252.7	0.0	0.0	13.3
CNOHLM	C	N	O	H	L	M	0.0	259.35	0.0	0.0	13.65
CNOHLL	C	N	O	H	L	L	0.0	158.65	0.0	0.0	8.35
CNOCWL	C	N	O	C	W	L	0.0	0.0	0.0	63.05	1.95
CNOCCL	C	N	O	C	C	L	0.0	83.42	0.0	0.0	2.58
CNOCIP	C	N	O	C	I	P	0.0	69.84	0.0	0.0	2.16
CNOCIM	C	N	O	C	I	M	0.0	51.41	0.0	0.0	1.59
CNOCIL	C	N	O	C	I	L	0.0	125.13	0.0	0.0	3.87
CNOCAP	C	N	O	C	A	P	0.0	0.0	113.49	0.0	3.51
CNOCAM	C	N	O	C	A	M	0.0	0.0	197.88	0.0	6.12
CNOCAL	C	N	O	C	A	L	0.0	0.0	116.4	0.0	3.6
CNOCLP	C	N	O	C	L	P	0.0	54.15	0.0	0.0	2.85
CNOCLM	C	N	O	C	L	M	0.0	57.0	0.0	0.0	3.0
CNOCLL	C	N	O	C	L	L	0.0	57.0	0.0	0.0	3.0
CNORWM	C	N	O	R	W	M	64.99	0.0	0.0	0.0	2.01
CNORWL	C	N	O	R	W	L	105.73	0.0	0.0	0.0	3.27
CNORIP	C	N	O	R	I	P	0.0	226.01	0.0	0.0	6.99
CNORIM	C	N	O	R	I	M	0.0	244.44	0.0	0.0	7.56
CNORIL	C	N	O	R	I	L	0.0	396.73	0.0	0.0	12.27
CNORAP	C	N	O	R	A	P	0.0	0.0	211.46	0.0	6.54
CNORAM	C	N	O	R	A	M	0.0	0.0	210.49	0.0	6.51
CNORAL	C	N	O	R	A	L	0.0	0.0	325.92	0.0	10.08
CNORLP	C	N	O	R	L	P	0.0	151.05	0.0	0.0	7.95
CNORLM	C	N	O	R	L	M	0.0	148.2	0.0	0.0	7.8
CNORLL	C	N	O	R	L	L	0.0	228.95	0.0	0.0	12.05
CNPLIP	C	N	P	L	I	P	0.0	167.81	0.0	0.0	5.19
CNPLIM	C	N	P	L	I	M	0.0	280.33	0.0	0.0	8.67
CNPLAP	C	N	P	L	A	P	0.0	0.0	1171.76	0.0	36.24
CNPLAM	C	N	P	L	A	M	0.0	0.0	711.98	0.0	22.02
CNPLAL	C	N	P	L	A	L	0.0	0.0	180.42	0.0	5.58
CNPLLP	C	N	P	L	L	P	0.0	222.3	0.0	0.0	11.7
CNPLLM	C	N	P	L	L	M	0.0	226.1	0.0	0.0	11.9
CNPLLL	C	N	P	L	L	L	0.0	52.25	0.0	0.0	2.75
CNPHIP	C	N	P	H	I	P	0.0	535.44	0.0	0.0	16.56
CNPHIM	C	N	P	H	I	M	0.0	347.26	0.0	0.0	10.74
CNPHIL	C	N	P	H	I	L	0.0	130.95	0.0	0.0	4.05
CNPHAP	C	N	P	H	A	P	0.0	0.0	854.57	0.0	26.43
CNPHAM	C	N	P	H	A	M	0.0	0.0	531.56	0.0	16.44
CNPHAL	C	N	P	H	A	L	0.0	0.0	112.52	0.0	3.48
CNPHLP	C	N	P	H	L	P	0.0	548.15	0.0	0.0	28.85
CNPHLM	C	N	P	H	L	M	0.0	328.7	0.0	0.0	17.3
CNPHLL	C	N	P	H	L	L	0.0	97.85	0.0	0.0	5.15
CNPCWP	C	N	P	C	W	P	431.65	0.0	0.0	0.0	13.35
CNPCWM	C	N	P	C	W	M	246.38	0.0	0.0	0.0	7.62
CNPCWL	C	N	P	C	W	L	955.45	0.0	0.0	0.0	29.55
CNPCCP	C	N	P	C	C	P	0.0	0.0	0.0	110.58	3.42
CNPCCM	C	N	P	C	C	M	213.4	0.0	0.0	0.0	6.6
CNPCCL	C	N	P	C	C	L	691.61	0.0	0.0	0.0	21.39
CNPCIP	C	N	P	C	I	P	0.0	637.29	0.0	0.0	19.71
CNPCIM	C	N	P	C	I	M	0.0	531.56	0.0	0.0	16.44
CNPCIL	C	N	P	C	I	L	0.0	805.1	0.0	0.0	24.9
CNPCAP	C	N	P	C	A	P	0.0	1126.17	0.0	0.0	34.83
CNPCAM	C	N	P	C	A	M	0.0	962.24	0.0	0.0	29.76
CNPCAL	C	N	P	C	A	L	0.0	483.06	0.0	0.0	14.94
CNPCLP	C	N	P	C	L	P	1085.85	0.0	0.0	0.0	57.15
CNPCLM	C	N	P	C	L	M	0.0	713.45	0.0	0.0	37.55
CNPCLL	C	N	P	C	L	L	0.0	478.8	0.0	0.0	25.2
CNPRIP	C	N	P	R	I	P	0.0	108.64	0.0	0.0	3.36
CNPRIM	C	N	P	R	I	M	0.0	150.35	0.0	0.0	4.65
CNPRIL	C	N	P	R	I	L	0.0	95.06	0.0	0.0	2.94
CNPRAP	C	N	P	R	A	P	0.0	0.0	784.73	0.0	24.27
CNPRAM	C	N	P	R	A	M	0.0	0.0	308.46	0.0	9.54
CNPRLP	C	N	P	R	L	P	0.0	149.15	0.0	0.0	7.85
CNPRLM	C	N	P	R	L	M	0.0	91.2	0.0	0.0	4.8
CNPRLL	C	N	P	R	L	L	0.0	81.7	0.0	0.0	4.3
CNSLWM	C	N	S	L	W	M	0.0	64.99	0.0	0.0	2.01
CNSLIP	C	N	S	L	I	P	0.0	426.8	0.0	0.0	13.2
CNSLIM	C	N	S	L	I	M	0.0	535.44	0.0	0.0	16.56
CNSLIL	C	N	S	L	I	L	0.0	184.3	0.0	0.0	5.7
CNSLAP	C	N	S	L	A	P	0.0	0.0	1698.47	0.0	52.53
CNSLAM	C	N	S	L	A	M	0.0	0.0	762.42	0.0	23.58
CNSLAL	C	N	S	L	A	L	0.0	0.0	232.8	0.0	7.2
CNSLLP	C	N	S	L	L	P	0.0	671.65	0.0	0.0	35.35
CNSLLM	C	N	S	L	L	M	0.0	298.3	0.0	0.0	15.7
CNSLLL	C	N	S	L	L	L	0.0	135.85	0.0	0.0	7.15
CNSHPM	C	N	S	H	P	M	0.0	123.19	0.0	0.0	3.81
CNSHWP	C	N	S	H	W	P	0.0	0.0	0.0	282.27	8.73
CNSHWM	C	N	S	H	W	M	295.85	0.0	0.0	0.0	9.15
CNSHWL	C	N	S	H	W	L	1032.08	0.0	0.0	0.0	31.92
CNSHCL	C	N	S	H	C	L	0.0	278.39	0.0	0.0	8.61
CNSHIS	C	N	S	H	I	S	0.0	132.89	0.0	0.0	4.11
CNSHIP	C	N	S	H	I	P	0.0	2151.46	0.0	0.0	66.54
CNSHIM	C	N	S	H	I	M	0.0	2237.79	0.0	0.0	69.21
CNSHIL	C	N	S	H	I	L	0.0	3655.93	0.0	0.0	113.07
CNSHAS	C	N	S	H	A	S	0.0	95.06	0.0	0.0	2.94
CNSHAP	C	N	S	H	A	P	0.0	4916.93	0.0	0.0	152.07
CNSHAM	C	N	S	H	A	M	0.0	3678.24	0.0	0.0	113.76
