var_id	var_name	var_value	var_reduced_cost	var_method	var_forest_status	var_layer1	var_layer2	var_layer3	var_layer4	var_layer5	var_layer6	var_choice	var_period	var_age	var_rotation_period	var_rotation_age	var_regen_covertype	data_connection	prescription	row_id	age_class	stand_age	stdnindex	culmmai_a	qd_mn_dia	plt_acres	trt_acres	ltr_allsx	lad_allsx	lah_allsx	lba_allsx	lca_allsx	lbd_allsx	htr_allsx	had_allsx	hah_allsx	hba_allsx	hca_allsx	hbd_allsx	ltr_gp1xx	lad_gp1xx	lah_gp1xx	lba_gp1xx	lca_gp1xx	lbd_gp1xx	htr_gp1xx	had_gp1xx	hah_gp1xx	hba_gp1xx	hca_gp1xx	hbd_gp1xx	ltr_gp2mm	lad_gp2mm	lah_gp2mm	lba_gp2mm	lca_gp2mm	lbd_gp2mm	htr_gp2mm	had_gp2mm	hah_gp2mm	hba_gp2mm	hca_gp2mm	hbd_gp2mm	ltr_gp3yy	lad_gp3yy	lah_gp3yy	lba_gp3yy	lca_gp3yy	lbd_gp3yy	htr_gp3yy	had_gp3yy	hah_gp3yy	hba_gp3yy	hca_gp3yy	hbd_gp3yy	ltr_gp4ss	lad_gp4ss	lah_gp4ss	lba_gp4ss	lca_gp4ss	lbd_gp4ss	htr_gp4ss	had_gp4ss	hah_gp4ss	hba_gp4ss	hca_gp4ss	hbd_gp4ss	pca_allsx	pbd_allsx	pca_gp1xx	pbd_gp1xx	pca_gp2mm	pbd_gp2mm	pca_gp3yy	pbd_gp3yy	pca_gp4ss	pbd_gp4ss	_stndage0	_ageint0	_cc00p	_cc10p	_cc15p	_cc20p	_lynx	_crbd	_tridx	_cridx	_fire	_snag10t	_snag20p	_esbtl	_dfbtl	_ppbtl	_wpbtl	_lpbtl	_hzbtl	_bdwtsm	dom_grp	siz_ntg	_stndage1	_ageint1	action_id	action_type
15559	xMS_E_B,N,S,H,I,L,0,5	2.85	0.0	MS	E	B	N	S	H	I	L	0	5					good	I_L_MS_E_0	4	12	115	300	25.11	7.85	22	0	1278.37	11.04	60.32	120.36	2888.72	15163.04	0	0	0	0	0	0	48.93	17.45	89.22	88.4	2485.59	14032.24	0	0	0	0	0	0	36.19	8.28	48.7	13.76	233.1	1089.85	0	0	0	0	0	0	139.6	4.41	29.95	15.49	169.7	40.95	0	0	0	0	0	0	1053.65	0.37	5.06	2.71	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	12	45.88	29.8	22.51	13.59	9	0.1	20.05	20.23	4	15.09	4.79	1	2	0	0	2	2	3	268	12	115.05	12	0	no-action
15590	xMS_E_B,N,S,H,L,L,2,1	5.2	0.0	MS	E	B	N	S	H	L	L	2	1					good	L_L_MS_E_2	0	8	75	358	51.01	8.22	3	0	761.07	10.11	67.34	169.99	3809.86	20534.41	0	0	0	0	0	0	67.84	15.9	87.49	99.11	2701.93	14764.91	0	0	0	0	0	0	106.3	8.98	66.44	47.55	1085.47	5659.99	0	0	0	0	0	0	162.13	4.68	37.4	20.41	22.46	109.51	0	0	0	0	0	0	424.8	0.66	5.18	2.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	8	59.59	41.2	29.79	7.28	0	0.16	110.23	14.52	2	8.02	0	2	2	0	0	2	2	3	267	12	74.67	8	0	no-action
15591	xMS_E_B,N,S,H,L,L,2,2	5.2	0.0	MS	E	B	N	S	H	L	L	2	2					good	L_L_MS_E_2	1	9	84	447	57.41	9.07	5	0	1776.15	10.81	70.3	183.83	4845.9	25402.11	0	0	0	0	0	0	91.74	15.73	90.42	131.53	3841.28	21200.91	0	0	0	0	0	0	76.89	8.91	64.73	33.83	811.73	3987.81	0	0	0	0	0	0	114.55	4.93	37.7	16.03	192.89	213.39	0	0	0	0	0	0	1492.97	0.24	2.54	2.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	9	60.89	45.97	31.86	9.67	1	0.14	52.13	17.58	2	17.82	0.67	2	2	0	0	2	2	3	267	12	84.4	9	0	no-action
15592	xMS_E_B,N,S,H,L,L,2,3	5.2	0.0	MS	E	B	N	S	H	L	L	2	3					good	L_L_MS_E_2	2	10	94	362	47.12	9.58	7	0	1124	11.19	71.18	161.11	4436.14	23207.26	0	0	0	0	0	0	83.19	15.78	91.3	120.6	3624.06	19976.78	0	0	0	0	0	0	57.26	9.04	66.85	25.95	652.2	3204.47	0	0	0	0	0	0	87.75	4.99	36.05	12.54	159.88	26.01	0	0	0	0	0	0	895.79	0.31	3.51	2.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	10	52.79	41.37	27.95	10.53	3	0.09	14.12	25.26	4	23.84	1.85	2	2	0	0	3	3	2	281	12	94.14	10	0	no-action
15593	xMS_E_B,N,S,H,L,L,2,4	5.2	0.0	MS	E	B	N	S	H	L	L	2	4					good	L_L_MS_E_2	3	11	105	372	42.19	9.44	9	0	1000.58	11.39	69.66	166.12	4411.91	23403.31	0	0	0	0	0	0	81.38	16.22	91.99	126.07	3745.43	20785.99	0	0	0	0	0	0	53.15	8.92	62.31	23.47	534.74	2569.05	0	0	0	0	0	0	121.05	4.53	28.56	14.75	131.74	48.27	0	0	0	0	0	0	745	0.37	4.36	1.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	11	53.61	41.64	27.51	15.4	4	0.12	6.69	20.74	4	24.92	3.49	2	2	0	0	2	2	3	267	12	104.56	11	0	no-action
15594	xMS_E_B,N,S,H,L,L,2,5	5.2	0.0	MS	E	B	N	S	H	L	L	2	5					good	L_L_MS_E_2	4	12	114	376	40.41	10.04	10	0	981	11.75	68.57	170.77	4622.99	25338.34	0	0	0	0	0	0	79.37	16.82	93.64	134.73	4066.56	23177.08	0	0	0	0	0	0	55.19	8.46	56.76	21.97	455.27	2138.46	0	0	0	0	0	0	93.16	4.74	26.84	11.93	101.16	22.8	0	0	0	0	0	0	753.27	0.39	4.52	2.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	12	54.6	42.6	30.74	18.68	4	0.12	0	20.5	4	23.54	5.02	2	2	0	0	2	2	3	267	12	114.4	12	0	no-action
15705	xMS_E_B,N,S,R,C,L,0,1	444.1	0.0	MS	E	B	N	S	R	C	L	0	1					good	C_L_MS_E_0	0	8	76	385	48.44	7.98	8	0	2479.29	12	72.91	151.56	3699.79	20762.75	0	0	0	0	0	0	70.04	17.03	95.45	118.67	3372.31	19039.11	0	0	0	0	0	0	42.87	8.55	60.91	17.43	327.48	1723.64	0	0	0	0	0	0	108.06	4.39	31.64	12.06	0	0	0	0	0	0	0	0	2258.32	0.24	2.01	3.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	8	54.63	43.79	32	16.23	0	0.08	36.3	24.38	3	24.07	2.13	0	2	0	0	0	2	3	201	12	76.38	8	0	no-action
15706	xMS_E_B,N,S,R,C,L,0,2	444.1	0.0	MS	E	B	N	S	R	C	L	0	2					good	C_L_MS_E_0	1	9	86	441	48.6	8.92	15	0	2505.62	12.93	72.71	173.52	4173.41	23077.05	0	0	0	0	0	0	73.89	18.03	94.4	143.04	3848.49	21734.68	0	0	0	0	0	0	34.86	8.87	57.4	15.18	272.74	1342.37	0	0	0	0	0	0	99.92	4.48	30.91	11.59	52.18	0	0	0	0	0	0	0	2296.96	0.24	2.67	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	9	58.72	47.6	37.4	23.71	0	0.1	33.44	20.57	2	19.09	4.75	2	2	0	0	0	2	3	267	12	85.87	9	0	no-action
15707	xMS_E_B,N,S,R,C,L,0,3	444.1	0.0	MS	E	B	N	S	R	C	L	0	3					good	C_L_MS_E_0	2	10	96	429	45.14	9.45	28	0	2079.32	12.81	72.39	175.9	4319.42	23922.35	0	0	0	0	0	0	76.61	17.85	93.81	146.22	3954.99	22463.35	0	0	0	0	0	0	37.37	8.74	58.56	15.87	299.68	1457.05	0	0	0	0	0	0	84.88	4.59	29.96	10.38	64.76	1.96	0	0	0	0	0	0	1880.46	0.27	3.22	3.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	10	58	47.69	36.61	21.43	0	0.11	14.52	18.73	5	15.06	5.81	0	2	0	0	0	2	3	267	12	95.68	10	0	no-action
15708	xMS_E_B,N,S,R,C,L,0,4	444.1	0.0	MS	E	B	N	S	R	C	L	0	4					good	C_L_MS_E_0	3	11	106	427	40.61	9.15	38	0	1847.86	13.33	74.04	174.48	4296.12	23933.52	0	0	0	0	0	0	71.3	18.29	96.16	144.66	3958.91	22677.93	0	0	0	0	0	0	36.05	8.72	55.04	15.19	261.98	1255.57	0	0	0	0	0	0	94.06	4.42	28.26	10.72	75.11	0.02	0	0	0	0	0	0	1646.46	0.32	4.01	3.91	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	11	59.34	46.57	37.61	23.77	0	0.12	5.52	18.54	4	19.19	8.04	1	2	0	1	0	2	3	267	12	105.79	11	0	no-action
15709	xMS_E_B,N,S,R,C,L,0,5	444.1	0.0	MS	E	B	N	S	R	C	L	0	5					good	C_L_MS_E_0	4	12	116	432	38.57	9.25	46	0	1569.97	12.9	71.47	179.84	4458.26	24876.29	0	0	0	0	0	0	69.47	18.63	97.89	146.35	4063.6	23461.2	0	0	0	0	0	0	39.44	8.93	55.43	17.47	304.49	1414.84	0	0	0	0	0	0	113.34	4.34	29.46	12.46	90.16	0.24	0	0	0	0	0	0	1347.72	0.37	4.55	3.55	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	12	59.59	46.94	36.6	24.86	0	0.12	1.92	18.13	5	17.08	9.71	1	2	0	1	0	2	3	267	12	115.59	12	0	no-action
15745	xMS_E_B,N,S,R,C,M,3,1	92.35000000000001	0.0	MS	E	B	N	S	R	C	M	3	1					good	C_M_MS_E_3	0	8	74	435	41.91	7.54	14	0	2209.78	9.89	61.19	167.92	3095.41	16325.84	0	0	0	0	0	0	68.24	15.12	81.24	96.32	2246.29	11996.17	0	0	0	0	0	0	103.42	8.98	58.76	46.2	849.13	4329.68	0	0	0	0	0	0	159.2	4.69	35.24	20.4	0	0	0	0	0	0	0	0	1878.92	0.35	3.78	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	8	65.04	41.72	16.76	7.11	0	0.14	59.59	16.66	2	3.49	1.79	0	2	0	0	0	2	3	201	13	73.86	8	0	no-action
15746	xMS_E_B,N,S,R,C,M,3,2	92.35000000000001	0.0	MS	E	B	N	S	R	C	M	3	2					good	C_M_MS_E_3	1	9	84	439	44.52	7.06	25	0	1770.77	10.3	65.1	180.49	3755.6	19170.89	0	0	0	0	0	0	84.67	15	82.59	114.28	2821.22	15036.98	0	0	0	0	0	0	92.89	8.83	61.86	40.18	825.87	4107.63	0	0	0	0	0	0	170.63	4.53	34.85	20.23	108.52	26.28	0	0	0	0	0	0	1422.58	0.5	5.31	5.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	9	66.12	44.72	21.82	8.21	0	0.14	59.47	16.01	2	17.44	3.08	0	2	0	0	0	2	3	201	12	84.36	9	0	no-action
15747	xMS_E_B,N,S,R,C,M,3,3	92.35000000000001	0.0	MS	E	B	N	S	R	C	M	3	3					good	C_M_MS_E_3	2	10	94	424	41.86	7.62	32	0	1589.01	10.72	67.6	175.62	3954.99	19991.57	0	0	0	0	0	0	85.95	15.28	85.89	118.03	3063.58	16416.79	0	0	0	0	0	0	77.16	8.84	64.05	33.49	726.2	3574.78	0	0	0	0	0	0	171.1	4.41	32.22	19.39	165.21	0	0	0	0	0	0	0	1254.8	0.46	5.13	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	10	64.61	46.14	25.2	8.29	0	0.12	24.76	16.44	4	24.94	3.19	0	2	0	0	0	2	3	267	12	94.47	10	0	no-action
15748	xMS_E_B,N,S,R,C,M,3,4	92.35000000000001	0.0	MS	E	B	N	S	R	C	M	3	4					good	C_M_MS_E_3	3	11	104	426	40.89	8.11	39	0	1640.77	10.86	67.66	179.34	4268.27	21925.6	0	0	0	0	0	0	88.06	15.71	89.48	127	3451.41	18728.25	0	0	0	0	0	0	69.43	8.85	63.87	30.13	653.65	3197.35	0	0	0	0	0	0	151.45	4.51	31.5	17.84	163.15	0.01	0	0	0	0	0	0	1331.84	0.41	4.54	4.39	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	11	64.71	46.77	29	11.03	0	0.12	0	17.83	4	29.16	3.91	0	2	0	0	0	2	3	267	12	104.38	11	0	no-action
15749	xMS_E_B,N,S,R,C,M,3,5	92.35000000000001	0.0	MS	E	B	N	S	R	C	M	3	5					good	C_M_MS_E_3	4	12	114	437	38.8	8.7	42	0	1634.09	11.55	69.83	179.24	4441.66	23155.07	0	0	0	0	0	0	85.61	16.29	92.54	132.95	3724.87	20490.92	0	0	0	0	0	0	62.53	8.85	59.64	27.17	555.33	2663.01	0	0	0	0	0	0	132.4	4.51	31.25	15.64	161.39	1.13	0	0	0	0	0	0	1353.55	0.37	4.77	3.49	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	12	63.6	47.42	31.74	15.12	0	0.12	0	18.34	4	27.94	4.89	1	2	1	1	0	2	3	201	12	114.48	12	0	no-action
15760	xMS_E_B,N,S,R,C,P,1,1	22.650000000000002	0.0	MS	E	B	N	S	R	C	P	1	1					good	C_P_MS_E_1	0	4	37	278	11.84	4.27	5	0	3846.91	7.13	40.26	81.89	433.44	2088.43	0	0	0	0	0	0	10.22	11.5	49.65	7.39	96.98	424.27	0	0	0	0	0	0	75.57	8.45	42.18	29.95	336.47	1664.16	0	0	0	0	0	0	282.59	4.67	32.73	35.35	0	0	0	0	0	0	0	0	3478.53	0.39	4.45	9.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	4	59.61	10.38	0	0	0	0.18	0.72	12.43	5	0	0	1	1	0	0	0	1	2	304	20	36.6	4	0	no-action
15761	xMS_E_B,N,S,R,C,P,1,2	22.650000000000002	0.0	MS	E	B	N	S	R	C	P	1	2					good	C_P_MS_E_1	1	5	45	328	25.82	5.1	11	0	2758.71	7.88	41.49	111	1162.1	4454.17	0	0	0	0	0	0	24.75	12.65	54.27	21.76	328	1401.96	0	0	0	0	0	0	130.17	8.55	44.54	52.68	683.76	3050.5	0	0	0	0	0	0	212.65	4.84	29.61	28.83	150.34	1.71	0	0	0	0	0	0	2391.14	0.45	5.1	7.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	5	65.27	19.71	0.42	0	0	0.19	20.93	12.02	4	0.91	0	1	1	0	0	0	2	3	201	20	45	5	0	no-action
15762	xMS_E_B,N,S,R,C,P,1,3	22.650000000000002	0.0	MS	E	B	N	S	R	C	P	1	3					good	C_P_MS_E_1	2	6	55	451	38.84	5.49	14	0	2633.57	8.99	47.51	161.33	2139.15	8825.27	0	0	0	0	0	0	66.8	12.99	58.49	62.51	1066.84	4708.66	0	0	0	0	0	0	146.75	8.73	47.97	62.08	926.36	4116.61	0	0	0	0	0	0	208.86	4.54	30.16	25.17	145.95	0	0	0	0	0	0	0	2211.16	0.61	6.7	11.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	6	72.72	40.51	6.66	0	0	0.22	30.99	9.46	5	5.26	0	1	2	0	1	0	2	3	201	13	55.07	6	0	no-action
15763	xMS_E_B,N,S,R,C,P,1,4	22.650000000000002	0.0	MS	E	B	N	S	R	C	P	1	4					good	C_P_MS_E_1	3	7	65	456	43.33	6.5	15	0	1889.36	10	51.01	178.17	2833.86	12066.6	0	0	0	0	0	0	93.78	13.87	63.61	101.17	1897.79	8879.73	0	0	0	0	0	0	107.14	8.89	48.42	46.89	721.83	3170.41	0	0	0	0	0	0	202.69	4.29	28.84	22.01	214.12	16.46	0	0	0	0	0	0	1485.75	0.66	7.6	8.1	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	7	71.61	49.13	18.19	0.71	0	0.21	0	10.58	5	21.01	0.07	1	2	0	1	0	2	3	201	13	65.4	7	0	no-action
15764	xMS_E_B,N,S,R,C,P,1,5	22.650000000000002	0.0	MS	E	B	N	S	R	C	P	1	5					good	C_P_MS_E_1	4	8	75	452	44.48	7.28	15	0	1347.87	11	54.75	192.06	3353.88	15015	0	0	0	0	0	0	108.4	14.64	67.22	131.52	2615.14	12669.19	0	0	0	0	0	0	78.03	8.99	49.22	35.06	555.68	2344.66	0	0	0	0	0	0	171.56	4.33	28.54	18.7	182.81	1.16	0	0	0	0	0	0	989.88	0.81	9.2	6.79	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	8	71.8	55.59	30.16	5.17	0	0.18	0	12.19	5	36.69	0.19	1	2	0	1	0	2	3	267	12	75.4	8	4	understory_burn_1
15810	xMS_E_B,R,N,H,A,M,1,1	2.85	0.0	MS	E	B	R	N	H	A	M	1	1					good	A_M_MS_E_1	0	8	73	289	19.42	6.24	11	0	3856.19	9.52	51.32	91.51	1419.22	6856.24	0	0	0	0	0	0	44.58	13.74	64.51	48.35	983.25	4755.97	0	0	0	0	0	0	54.92	8.97	52.95	24.55	414.75	1985.3	0	0	0	0	0	0	141.66	4.33	26.98	15.59	21.22	114.98	0	0	0	0	0	0	3615.03	0.18	1.54	3.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	8	36.81	21.15	5.08	1.85	6	0.09	18.58	24.56	4	10.94	0	1	0	0	0	2	2	3	268	13	73.09	8	0	no-action
15811	xMS_E_B,R,N,H,A,M,1,2	2.85	0.0	MS	E	B	R	N	H	A	M	1	2					good	A_M_MS_E_1	1	9	84	294	21.82	6.93	15	0	2532.29	9.91	53.17	100.09	1828.39	8296.52	0	0	0	0	0	0	50.97	14.23	68.75	59.44	1318.62	6446.82	0	0	0	0	0	0	53.58	8.7	51.84	22.5	402.52	1807.94	0	0	0	0	0	0	127.32	4.36	26.52	14.02	107.25	41.76	0	0	0	0	0	0	2300.43	0.25	3.52	4.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	9	39.54	23.64	7.59	2.99	9	0.1	30.05	22.56	3	17.79	0.4	1	1	0	0	2	2	3	268	13	83.8	9	0	no-action
15812	xMS_E_B,R,N,H,A,M,1,3	2.85	0.0	MS	E	B	R	N	H	A	M	1	3					good	A_M_MS_E_1	2	10	94	347	25.45	7.45	26	0	2208.07	10.11	55.78	124.74	2398.45	11505.28	0	0	0	0	0	0	62.55	14.63	73.2	76.95	1796.65	9141.52	0	0	0	0	0	0	63.65	8.87	53.77	27.71	504.58	2339.39	0	0	0	0	0	0	139.82	4.54	27.18	16.63	97.19	24.37	0	0	0	0	0	0	1942.05	0.29	3.61	3.44	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	10	44.19	28.04	12.7	3.68	15	0.11	11.93	20.76	4	17.99	0.67	2	0	0	0	2	2	3	268	13	94.23	10	0	no-action
15813	xMS_E_B,R,N,H,A,M,1,4	2.85	0.0	MS	E	B	R	N	H	A	M	1	4					good	A_M_MS_E_1	3	11	105	373	26.99	7.22	36	0	2027.15	10.01	57	139.7	2826.1	13621.46	0	0	0	0	0	0	67.63	14.96	77.02	87.5	2146.97	11103.6	0	0	0	0	0	0	66.69	8.81	54.88	28.71	538.82	2483.12	0	0	0	0	0	0	165.75	4.52	29.52	19.45	140.29	34.74	0	0	0	0	0	0	1727.07	0.34	4.05	4.04	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	11	47.89	30.34	15.11	5.34	20	0.12	13.76	18.24	4	20.81	1.42	2	1	0	0	2	2	3	268	12	104.69	11	0	no-action
15814	xMS_E_B,R,N,H,A,M,1,5	2.85	0.0	MS	E	B	R	N	H	A	M	1	5					good	A_M_MS_E_1	4	12	115	388	27.68	7.28	42	0	1686.44	10.03	58.22	152.01	3173.47	15345.06	0	0	0	0	0	0	71.54	15.16	78.81	95.87	2411.42	12705.27	0	0	0	0	0	0	66.07	8.84	56.21	28.68	555.04	2531.68	0	0	0	0	0	0	199.34	4.51	29.87	23.52	206.97	108.11	0	0	0	0	0	0	1349.49	0.39	4.77	3.94	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	12	49.76	31.74	16.68	7.31	24	0.12	3.91	18.64	4	18.69	2.53	2	1	0	0	2	2	3	268	12	114.67	12	0	no-action
15830	xMS_E_B,R,N,H,C,L,0,1	50.95	0.0	MS	E	B	R	N	H	C	L	0	1					good	C_L_MS_E_0	0	8	76	385	48.44	7.98	8	0	2479.29	12	72.91	151.56	3699.79	20762.75	0	0	0	0	0	0	70.04	17.03	95.45	118.67	3372.31	19039.11	0	0	0	0	0	0	42.87	8.55	60.91	17.43	327.48	1723.64	0	0	0	0	0	0	108.06	4.39	31.64	12.06	0	0	0	0	0	0	0	0	2258.32	0.24	2.01	3.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	8	54.63	43.79	32	16.23	0	0.08	36.3	24.38	3	24.07	2.13	0	2	0	0	0	2	3	201	12	76.38	8	0	no-action
15831	xMS_E_B,R,N,H,C,L,0,2	50.95	0.0	MS	E	B	R	N	H	C	L	0	2					good	C_L_MS_E_0	1	9	86	441	48.6	8.92	15	0	2505.62	12.93	72.71	173.52	4173.41	23077.05	0	0	0	0	0	0	73.89	18.03	94.4	143.04	3848.49	21734.68	0	0	0	0	0	0	34.86	8.87	57.4	15.18	272.74	1342.37	0	0	0	0	0	0	99.92	4.48	30.91	11.59	52.18	0	0	0	0	0	0	0	2296.96	0.24	2.67	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	9	58.72	47.6	37.4	23.71	0	0.1	33.44	20.57	2	19.09	4.75	2	2	0	0	0	2	3	267	12	85.87	9	0	no-action
15832	xMS_E_B,R,N,H,C,L,0,3	50.95	0.0	MS	E	B	R	N	H	C	L	0	3					good	C_L_MS_E_0	2	10	96	429	45.14	9.45	28	0	2079.32	12.81	72.39	175.9	4319.42	23922.35	0	0	0	0	0	0	76.61	17.85	93.81	146.22	3954.99	22463.35	0	0	0	0	0	0	37.37	8.74	58.56	15.87	299.68	1457.05	0	0	0	0	0	0	84.88	4.59	29.96	10.38	64.76	1.96	0	0	0	0	0	0	1880.46	0.27	3.22	3.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	10	58	47.69	36.61	21.43	0	0.11	14.52	18.73	5	15.06	5.81	0	2	0	0	0	2	3	267	12	95.68	10	0	no-action
15833	xMS_E_B,R,N,H,C,L,0,4	50.95	0.0	MS	E	B	R	N	H	C	L	0	4					good	C_L_MS_E_0	3	11	106	427	40.61	9.15	38	0	1847.86	13.33	74.04	174.48	4296.12	23933.52	0	0	0	0	0	0	71.3	18.29	96.16	144.66	3958.91	22677.93	0	0	0	0	0	0	36.05	8.72	55.04	15.19	261.98	1255.57	0	0	0	0	0	0	94.06	4.42	28.26	10.72	75.11	0.02	0	0	0	0	0	0	1646.46	0.32	4.01	3.91	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	11	59.34	46.57	37.61	23.77	0	0.12	5.52	18.54	4	19.19	8.04	1	2	0	1	0	2	3	267	12	105.79	11	0	no-action
15834	xMS_E_B,R,N,H,C,L,0,5	50.95	0.0	MS	E	B	R	N	H	C	L	0	5					good	C_L_MS_E_0	4	12	116	432	38.57	9.25	46	0	1569.97	12.9	71.47	179.84	4458.26	24876.29	0	0	0	0	0	0	69.47	18.63	97.89	146.35	4063.6	23461.2	0	0	0	0	0	0	39.44	8.93	55.43	17.47	304.49	1414.84	0	0	0	0	0	0	113.34	4.34	29.46	12.46	90.16	0.24	0	0	0	0	0	0	1347.72	0.37	4.55	3.55	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	12	59.59	46.94	36.6	24.86	0	0.12	1.92	18.13	5	17.08	9.71	1	2	0	1	0	2	3	267	12	115.59	12	0	no-action
15870	xMS_E_B,R,N,H,C,M,3,1	25.450000000000003	0.0	MS	E	B	R	N	H	C	M	3	1					good	C_M_MS_E_3	0	8	74	435	41.91	7.54	14	0	2209.78	9.89	61.19	167.92	3095.41	16325.84	0	0	0	0	0	0	68.24	15.12	81.24	96.32	2246.29	11996.17	0	0	0	0	0	0	103.42	8.98	58.76	46.2	849.13	4329.68	0	0	0	0	0	0	159.2	4.69	35.24	20.4	0	0	0	0	0	0	0	0	1878.92	0.35	3.78	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	8	65.04	41.72	16.76	7.11	0	0.14	59.59	16.66	2	3.49	1.79	0	2	0	0	0	2	3	201	13	73.86	8	0	no-action
15871	xMS_E_B,R,N,H,C,M,3,2	25.450000000000003	0.0	MS	E	B	R	N	H	C	M	3	2					good	C_M_MS_E_3	1	9	84	439	44.52	7.06	25	0	1770.77	10.3	65.1	180.49	3755.6	19170.89	0	0	0	0	0	0	84.67	15	82.59	114.28	2821.22	15036.98	0	0	0	0	0	0	92.89	8.83	61.86	40.18	825.87	4107.63	0	0	0	0	0	0	170.63	4.53	34.85	20.23	108.52	26.28	0	0	0	0	0	0	1422.58	0.5	5.31	5.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	9	66.12	44.72	21.82	8.21	0	0.14	59.47	16.01	2	17.44	3.08	0	2	0	0	0	2	3	201	12	84.36	9	0	no-action
15872	xMS_E_B,R,N,H,C,M,3,3	25.450000000000003	0.0	MS	E	B	R	N	H	C	M	3	3					good	C_M_MS_E_3	2	10	94	424	41.86	7.62	32	0	1589.01	10.72	67.6	175.62	3954.99	19991.57	0	0	0	0	0	0	85.95	15.28	85.89	118.03	3063.58	16416.79	0	0	0	0	0	0	77.16	8.84	64.05	33.49	726.2	3574.78	0	0	0	0	0	0	171.1	4.41	32.22	19.39	165.21	0	0	0	0	0	0	0	1254.8	0.46	5.13	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	10	64.61	46.14	25.2	8.29	0	0.12	24.76	16.44	4	24.94	3.19	0	2	0	0	0	2	3	267	12	94.47	10	0	no-action
15873	xMS_E_B,R,N,H,C,M,3,4	25.450000000000003	0.0	MS	E	B	R	N	H	C	M	3	4					good	C_M_MS_E_3	3	11	104	426	40.89	8.11	39	0	1640.77	10.86	67.66	179.34	4268.27	21925.6	0	0	0	0	0	0	88.06	15.71	89.48	127	3451.41	18728.25	0	0	0	0	0	0	69.43	8.85	63.87	30.13	653.65	3197.35	0	0	0	0	0	0	151.45	4.51	31.5	17.84	163.15	0.01	0	0	0	0	0	0	1331.84	0.41	4.54	4.39	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	11	64.71	46.77	29	11.03	0	0.12	0	17.83	4	29.16	3.91	0	2	0	0	0	2	3	267	12	104.38	11	0	no-action
